descriptor_id,source_table,measurement_type,aggregation_level,descriptor_name,descriptor_value,descriptor_unit,cell_id,cell_family,chemistry_type,temperature_deg_c,actual_temperature_deg_c,direction,pulse_direction,abs_c_rate,nominal_soc_percent,voltage_v,voltage_window_v,source_member_path,source_notes
D012914,results/tables/table_raw_pulse_soc_temperature_map.csv,raw_pulse_soc_map,family_temperature_soc_direction_c_rate,soc_pulse_count,2.0,count,,SIB,sodium-ion,35.0,,,charge,1.0,50.0,,,,Protocol-SOC pulse map; SOC is inferred from pulse-block order.
D012915,results/tables/table_raw_pulse_soc_temperature_map.csv,raw_pulse_soc_map,family_temperature_soc_direction_c_rate,soc_complete_1s_count,2.0,count,,SIB,sodium-ion,35.0,,,charge,1.0,50.0,,,,Protocol-SOC pulse map; SOC is inferred from pulse-block order.
D012916,results/tables/table_raw_pulse_soc_temperature_map.csv,raw_pulse_soc_map,family_temperature_soc_direction_c_rate,soc_complete_10s_count,2.0,count,,SIB,sodium-ion,35.0,,,charge,1.0,50.0,,,,Protocol-SOC pulse map; SOC is inferred from pulse-block order.
D012917,results/tables/table_raw_pulse_soc_temperature_map.csv,raw_pulse_soc_map,family_temperature_soc_direction_c_rate,soc_median_r_fast,55.8400023197434,mohm,,SIB,sodium-ion,35.0,,,charge,1.0,50.0,,,,Protocol-SOC pulse map; SOC is inferred from pulse-block order.
D012918,results/tables/table_raw_pulse_soc_temperature_map.csv,raw_pulse_soc_map,family_temperature_soc_direction_c_rate,soc_median_r_1s,58.8927587108016,mohm,,SIB,sodium-ion,35.0,,,charge,1.0,50.0,,,,Protocol-SOC pulse map; SOC is inferred from pulse-block order.
D012919,results/tables/table_raw_pulse_soc_temperature_map.csv,raw_pulse_soc_map,family_temperature_soc_direction_c_rate,soc_median_r_10s,67.28783878620526,mohm,,SIB,sodium-ion,35.0,,,charge,1.0,50.0,,,,Protocol-SOC pulse map; SOC is inferred from pulse-block order.
D012920,results/tables/table_raw_pulse_soc_temperature_map.csv,raw_pulse_soc_map,family_temperature_soc_direction_c_rate,soc_median_polarization_1s,3.05275639105815,mohm,,SIB,sodium-ion,35.0,,,charge,1.0,50.0,,,,Protocol-SOC pulse map; SOC is inferred from pulse-block order.
D012921,results/tables/table_raw_pulse_soc_temperature_map.csv,raw_pulse_soc_map,family_temperature_soc_direction_c_rate,soc_pulse_count,2.0,count,,SIB,sodium-ion,35.0,,,charge,1.0,60.0,,,,Protocol-SOC pulse map; SOC is inferred from pulse-block order.
D012922,results/tables/table_raw_pulse_soc_temperature_map.csv,raw_pulse_soc_map,family_temperature_soc_direction_c_rate,soc_complete_1s_count,2.0,count,,SIB,sodium-ion,35.0,,,charge,1.0,60.0,,,,Protocol-SOC pulse map; SOC is inferred from pulse-block order.
D012923,results/tables/table_raw_pulse_soc_temperature_map.csv,raw_pulse_soc_map,family_temperature_soc_direction_c_rate,soc_complete_10s_count,2.0,count,,SIB,sodium-ion,35.0,,,charge,1.0,60.0,,,,Protocol-SOC pulse map; SOC is inferred from pulse-block order.
D012924,results/tables/table_raw_pulse_soc_temperature_map.csv,raw_pulse_soc_map,family_temperature_soc_direction_c_rate,soc_median_r_fast,54.6952186730932,mohm,,SIB,sodium-ion,35.0,,,charge,1.0,60.0,,,,Protocol-SOC pulse map; SOC is inferred from pulse-block order.
D012925,results/tables/table_raw_pulse_soc_temperature_map.csv,raw_pulse_soc_map,family_temperature_soc_direction_c_rate,soc_median_r_1s,57.6207768811918,mohm,,SIB,sodium-ion,35.0,,,charge,1.0,60.0,,,,Protocol-SOC pulse map; SOC is inferred from pulse-block order.
D012926,results/tables/table_raw_pulse_soc_temperature_map.csv,raw_pulse_soc_map,family_temperature_soc_direction_c_rate,soc_median_r_10s,65.8886587736358,mohm,,SIB,sodium-ion,35.0,,,charge,1.0,60.0,,,,Protocol-SOC pulse map; SOC is inferred from pulse-block order.
D012927,results/tables/table_raw_pulse_soc_temperature_map.csv,raw_pulse_soc_map,family_temperature_soc_direction_c_rate,soc_median_polarization_1s,2.9255582080986,mohm,,SIB,sodium-ion,35.0,,,charge,1.0,60.0,,,,Protocol-SOC pulse map; SOC is inferred from pulse-block order.
D012928,results/tables/table_raw_pulse_soc_temperature_map.csv,raw_pulse_soc_map,family_temperature_soc_direction_c_rate,soc_pulse_count,2.0,count,,SIB,sodium-ion,35.0,,,charge,1.0,70.0,,,,Protocol-SOC pulse map; SOC is inferred from pulse-block order.
D012929,results/tables/table_raw_pulse_soc_temperature_map.csv,raw_pulse_soc_map,family_temperature_soc_direction_c_rate,soc_complete_1s_count,2.0,count,,SIB,sodium-ion,35.0,,,charge,1.0,70.0,,,,Protocol-SOC pulse map; SOC is inferred from pulse-block order.
D012930,results/tables/table_raw_pulse_soc_temperature_map.csv,raw_pulse_soc_map,family_temperature_soc_direction_c_rate,soc_complete_10s_count,2.0,count,,SIB,sodium-ion,35.0,,,charge,1.0,70.0,,,,Protocol-SOC pulse map; SOC is inferred from pulse-block order.
D012931,results/tables/table_raw_pulse_soc_temperature_map.csv,raw_pulse_soc_map,family_temperature_soc_direction_c_rate,soc_median_r_fast,53.4868359349681,mohm,,SIB,sodium-ion,35.0,,,charge,1.0,70.0,,,,Protocol-SOC pulse map; SOC is inferred from pulse-block order.
D012932,results/tables/table_raw_pulse_soc_temperature_map.csv,raw_pulse_soc_map,family_temperature_soc_direction_c_rate,soc_median_r_1s,56.8575877834271,mohm,,SIB,sodium-ion,35.0,,,charge,1.0,70.0,,,,Protocol-SOC pulse map; SOC is inferred from pulse-block order.
D012933,results/tables/table_raw_pulse_soc_temperature_map.csv,raw_pulse_soc_map,family_temperature_soc_direction_c_rate,soc_median_r_10s,65.50706422475344,mohm,,SIB,sodium-ion,35.0,,,charge,1.0,70.0,,,,Protocol-SOC pulse map; SOC is inferred from pulse-block order.
D012934,results/tables/table_raw_pulse_soc_temperature_map.csv,raw_pulse_soc_map,family_temperature_soc_direction_c_rate,soc_median_polarization_1s,3.3707518484589496,mohm,,SIB,sodium-ion,35.0,,,charge,1.0,70.0,,,,Protocol-SOC pulse map; SOC is inferred from pulse-block order.
D012935,results/tables/table_raw_pulse_soc_temperature_map.csv,raw_pulse_soc_map,family_temperature_soc_direction_c_rate,soc_pulse_count,2.0,count,,SIB,sodium-ion,35.0,,,charge,1.0,80.0,,,,Protocol-SOC pulse map; SOC is inferred from pulse-block order.
D012936,results/tables/table_raw_pulse_soc_temperature_map.csv,raw_pulse_soc_map,family_temperature_soc_direction_c_rate,soc_complete_1s_count,2.0,count,,SIB,sodium-ion,35.0,,,charge,1.0,80.0,,,,Protocol-SOC pulse map; SOC is inferred from pulse-block order.
D012937,results/tables/table_raw_pulse_soc_temperature_map.csv,raw_pulse_soc_map,family_temperature_soc_direction_c_rate,soc_complete_10s_count,2.0,count,,SIB,sodium-ion,35.0,,,charge,1.0,80.0,,,,Protocol-SOC pulse map; SOC is inferred from pulse-block order.
D012938,results/tables/table_raw_pulse_soc_temperature_map.csv,raw_pulse_soc_map,family_temperature_soc_direction_c_rate,soc_median_r_fast,53.35963775201165,mohm,,SIB,sodium-ion,35.0,,,charge,1.0,80.0,,,,Protocol-SOC pulse map; SOC is inferred from pulse-block order.
D012939,results/tables/table_raw_pulse_soc_temperature_map.csv,raw_pulse_soc_map,family_temperature_soc_direction_c_rate,soc_median_r_1s,56.3487950515853,mohm,,SIB,sodium-ion,35.0,,,charge,1.0,80.0,,,,Protocol-SOC pulse map; SOC is inferred from pulse-block order.
D012940,results/tables/table_raw_pulse_soc_temperature_map.csv,raw_pulse_soc_map,family_temperature_soc_direction_c_rate,soc_median_r_10s,66.20665423103975,mohm,,SIB,sodium-ion,35.0,,,charge,1.0,80.0,,,,Protocol-SOC pulse map; SOC is inferred from pulse-block order.
D012941,results/tables/table_raw_pulse_soc_temperature_map.csv,raw_pulse_soc_map,family_temperature_soc_direction_c_rate,soc_median_polarization_1s,2.98915729957355,mohm,,SIB,sodium-ion,35.0,,,charge,1.0,80.0,,,,Protocol-SOC pulse map; SOC is inferred from pulse-block order.
D012942,results/tables/table_raw_pulse_soc_temperature_map.csv,raw_pulse_soc_map,family_temperature_soc_direction_c_rate,soc_pulse_count,2.0,count,,SIB,sodium-ion,35.0,,,charge,1.0,90.0,,,,Protocol-SOC pulse map; SOC is inferred from pulse-block order.
D012943,results/tables/table_raw_pulse_soc_temperature_map.csv,raw_pulse_soc_map,family_temperature_soc_direction_c_rate,soc_complete_1s_count,2.0,count,,SIB,sodium-ion,35.0,,,charge,1.0,90.0,,,,Protocol-SOC pulse map; SOC is inferred from pulse-block order.
D012944,results/tables/table_raw_pulse_soc_temperature_map.csv,raw_pulse_soc_map,family_temperature_soc_direction_c_rate,soc_complete_10s_count,2.0,count,,SIB,sodium-ion,35.0,,,charge,1.0,90.0,,,,Protocol-SOC pulse map; SOC is inferred from pulse-block order.
D012945,results/tables/table_raw_pulse_soc_temperature_map.csv,raw_pulse_soc_map,family_temperature_soc_direction_c_rate,soc_median_r_fast,51.00647136723654,mohm,,SIB,sodium-ion,35.0,,,charge,1.0,90.0,,,,Protocol-SOC pulse map; SOC is inferred from pulse-block order.
D012946,results/tables/table_raw_pulse_soc_temperature_map.csv,raw_pulse_soc_map,family_temperature_soc_direction_c_rate,soc_median_r_1s,54.8860159475377,mohm,,SIB,sodium-ion,35.0,,,charge,1.0,90.0,,,,Protocol-SOC pulse map; SOC is inferred from pulse-block order.
D012947,results/tables/table_raw_pulse_soc_temperature_map.csv,raw_pulse_soc_map,family_temperature_soc_direction_c_rate,soc_median_r_10s,64.99827149291146,mohm,,SIB,sodium-ion,35.0,,,charge,1.0,90.0,,,,Protocol-SOC pulse map; SOC is inferred from pulse-block order.
D012948,results/tables/table_raw_pulse_soc_temperature_map.csv,raw_pulse_soc_map,family_temperature_soc_direction_c_rate,soc_median_polarization_1s,3.87954458030115,mohm,,SIB,sodium-ion,35.0,,,charge,1.0,90.0,,,,Protocol-SOC pulse map; SOC is inferred from pulse-block order.
D012949,results/tables/table_raw_pulse_soc_temperature_map.csv,raw_pulse_soc_map,family_temperature_soc_direction_c_rate,soc_pulse_count,2.0,count,,SIB,sodium-ion,35.0,,,charge,1.0,100.0,,,,Protocol-SOC pulse map; SOC is inferred from pulse-block order.
D012950,results/tables/table_raw_pulse_soc_temperature_map.csv,raw_pulse_soc_map,family_temperature_soc_direction_c_rate,soc_complete_1s_count,2.0,count,,SIB,sodium-ion,35.0,,,charge,1.0,100.0,,,,Protocol-SOC pulse map; SOC is inferred from pulse-block order.
D012951,results/tables/table_raw_pulse_soc_temperature_map.csv,raw_pulse_soc_map,family_temperature_soc_direction_c_rate,soc_complete_10s_count,2.0,count,,SIB,sodium-ion,35.0,,,charge,1.0,100.0,,,,Protocol-SOC pulse map; SOC is inferred from pulse-block order.
D012952,results/tables/table_raw_pulse_soc_temperature_map.csv,raw_pulse_soc_map,family_temperature_soc_direction_c_rate,soc_median_r_fast,47.1905258784168,mohm,,SIB,sodium-ion,35.0,,,charge,1.0,100.0,,,,Protocol-SOC pulse map; SOC is inferred from pulse-block order.
D012953,results/tables/table_raw_pulse_soc_temperature_map.csv,raw_pulse_soc_map,family_temperature_soc_direction_c_rate,soc_median_r_1s,53.61403411793105,mohm,,SIB,sodium-ion,35.0,,,charge,1.0,100.0,,,,Protocol-SOC pulse map; SOC is inferred from pulse-block order.
D012954,results/tables/table_raw_pulse_soc_temperature_map.csv,raw_pulse_soc_map,family_temperature_soc_direction_c_rate,soc_median_r_10s,65.06187058438965,mohm,,SIB,sodium-ion,35.0,,,charge,1.0,100.0,,,,Protocol-SOC pulse map; SOC is inferred from pulse-block order.
D012955,results/tables/table_raw_pulse_soc_temperature_map.csv,raw_pulse_soc_map,family_temperature_soc_direction_c_rate,soc_median_polarization_1s,6.4235082395142,mohm,,SIB,sodium-ion,35.0,,,charge,1.0,100.0,,,,Protocol-SOC pulse map; SOC is inferred from pulse-block order.
D012956,results/tables/table_raw_pulse_soc_temperature_map.csv,raw_pulse_soc_map,family_temperature_soc_direction_c_rate,soc_pulse_count,1.0,count,,SIB,sodium-ion,35.0,,,charge,2.0,0.0,,,,Protocol-SOC pulse map; SOC is inferred from pulse-block order.
D012957,results/tables/table_raw_pulse_soc_temperature_map.csv,raw_pulse_soc_map,family_temperature_soc_direction_c_rate,soc_complete_1s_count,1.0,count,,SIB,sodium-ion,35.0,,,charge,2.0,0.0,,,,Protocol-SOC pulse map; SOC is inferred from pulse-block order.
D012958,results/tables/table_raw_pulse_soc_temperature_map.csv,raw_pulse_soc_map,family_temperature_soc_direction_c_rate,soc_complete_10s_count,1.0,count,,SIB,sodium-ion,35.0,,,charge,2.0,0.0,,,,Protocol-SOC pulse map; SOC is inferred from pulse-block order.
D012959,results/tables/table_raw_pulse_soc_temperature_map.csv,raw_pulse_soc_map,family_temperature_soc_direction_c_rate,soc_median_r_fast,77.0184997826935,mohm,,SIB,sodium-ion,35.0,,,charge,2.0,0.0,,,,Protocol-SOC pulse map; SOC is inferred from pulse-block order.
D012960,results/tables/table_raw_pulse_soc_temperature_map.csv,raw_pulse_soc_map,family_temperature_soc_direction_c_rate,soc_median_r_1s,109.8356309865534,mohm,,SIB,sodium-ion,35.0,,,charge,2.0,0.0,,,,Protocol-SOC pulse map; SOC is inferred from pulse-block order.
D012961,results/tables/table_raw_pulse_soc_temperature_map.csv,raw_pulse_soc_map,family_temperature_soc_direction_c_rate,soc_median_r_10s,124.46342202702988,mohm,,SIB,sodium-ion,35.0,,,charge,2.0,0.0,,,,Protocol-SOC pulse map; SOC is inferred from pulse-block order.
D012962,results/tables/table_raw_pulse_soc_temperature_map.csv,raw_pulse_soc_map,family_temperature_soc_direction_c_rate,soc_median_polarization_1s,32.8171312038599,mohm,,SIB,sodium-ion,35.0,,,charge,2.0,0.0,,,,Protocol-SOC pulse map; SOC is inferred from pulse-block order.
D012963,results/tables/table_raw_pulse_soc_temperature_map.csv,raw_pulse_soc_map,family_temperature_soc_direction_c_rate,soc_pulse_count,2.0,count,,SIB,sodium-ion,35.0,,,charge,2.0,10.0,,,,Protocol-SOC pulse map; SOC is inferred from pulse-block order.
D012964,results/tables/table_raw_pulse_soc_temperature_map.csv,raw_pulse_soc_map,family_temperature_soc_direction_c_rate,soc_complete_1s_count,2.0,count,,SIB,sodium-ion,35.0,,,charge,2.0,10.0,,,,Protocol-SOC pulse map; SOC is inferred from pulse-block order.
D012965,results/tables/table_raw_pulse_soc_temperature_map.csv,raw_pulse_soc_map,family_temperature_soc_direction_c_rate,soc_complete_10s_count,2.0,count,,SIB,sodium-ion,35.0,,,charge,2.0,10.0,,,,Protocol-SOC pulse map; SOC is inferred from pulse-block order.
D012966,results/tables/table_raw_pulse_soc_temperature_map.csv,raw_pulse_soc_map,family_temperature_soc_direction_c_rate,soc_median_r_fast,69.64100517097697,mohm,,SIB,sodium-ion,35.0,,,charge,2.0,10.0,,,,Protocol-SOC pulse map; SOC is inferred from pulse-block order.
D012967,results/tables/table_raw_pulse_soc_temperature_map.csv,raw_pulse_soc_map,family_temperature_soc_direction_c_rate,soc_median_r_1s,88.0529421545356,mohm,,SIB,sodium-ion,35.0,,,charge,2.0,10.0,,,,Protocol-SOC pulse map; SOC is inferred from pulse-block order.
D012968,results/tables/table_raw_pulse_soc_temperature_map.csv,raw_pulse_soc_map,family_temperature_soc_direction_c_rate,soc_median_r_10s,101.28155318244764,mohm,,SIB,sodium-ion,35.0,,,charge,2.0,10.0,,,,Protocol-SOC pulse map; SOC is inferred from pulse-block order.
D012969,results/tables/table_raw_pulse_soc_temperature_map.csv,raw_pulse_soc_map,family_temperature_soc_direction_c_rate,soc_median_polarization_1s,18.4119369835586,mohm,,SIB,sodium-ion,35.0,,,charge,2.0,10.0,,,,Protocol-SOC pulse map; SOC is inferred from pulse-block order.
D012970,results/tables/table_raw_pulse_soc_temperature_map.csv,raw_pulse_soc_map,family_temperature_soc_direction_c_rate,soc_pulse_count,2.0,count,,SIB,sodium-ion,35.0,,,charge,2.0,20.0,,,,Protocol-SOC pulse map; SOC is inferred from pulse-block order.
D012971,results/tables/table_raw_pulse_soc_temperature_map.csv,raw_pulse_soc_map,family_temperature_soc_direction_c_rate,soc_complete_1s_count,2.0,count,,SIB,sodium-ion,35.0,,,charge,2.0,20.0,,,,Protocol-SOC pulse map; SOC is inferred from pulse-block order.
D012972,results/tables/table_raw_pulse_soc_temperature_map.csv,raw_pulse_soc_map,family_temperature_soc_direction_c_rate,soc_complete_10s_count,2.0,count,,SIB,sodium-ion,35.0,,,charge,2.0,20.0,,,,Protocol-SOC pulse map; SOC is inferred from pulse-block order.
D012973,results/tables/table_raw_pulse_soc_temperature_map.csv,raw_pulse_soc_map,family_temperature_soc_direction_c_rate,soc_median_r_fast,61.34132373279075,mohm,,SIB,sodium-ion,35.0,,,charge,2.0,20.0,,,,Protocol-SOC pulse map; SOC is inferred from pulse-block order.
D012974,results/tables/table_raw_pulse_soc_temperature_map.csv,raw_pulse_soc_map,family_temperature_soc_direction_c_rate,soc_median_r_1s,67.4150369691648,mohm,,SIB,sodium-ion,35.0,,,charge,2.0,20.0,,,,Protocol-SOC pulse map; SOC is inferred from pulse-block order.
D012975,results/tables/table_raw_pulse_soc_temperature_map.csv,raw_pulse_soc_map,family_temperature_soc_direction_c_rate,soc_median_r_10s,76.6687047795536,mohm,,SIB,sodium-ion,35.0,,,charge,2.0,20.0,,,,Protocol-SOC pulse map; SOC is inferred from pulse-block order.
D012976,results/tables/table_raw_pulse_soc_temperature_map.csv,raw_pulse_soc_map,family_temperature_soc_direction_c_rate,soc_median_polarization_1s,6.073713236374,mohm,,SIB,sodium-ion,35.0,,,charge,2.0,20.0,,,,Protocol-SOC pulse map; SOC is inferred from pulse-block order.
D012977,results/tables/table_raw_pulse_soc_temperature_map.csv,raw_pulse_soc_map,family_temperature_soc_direction_c_rate,soc_pulse_count,2.0,count,,SIB,sodium-ion,35.0,,,charge,2.0,30.0,,,,Protocol-SOC pulse map; SOC is inferred from pulse-block order.
D012978,results/tables/table_raw_pulse_soc_temperature_map.csv,raw_pulse_soc_map,family_temperature_soc_direction_c_rate,soc_complete_1s_count,2.0,count,,SIB,sodium-ion,35.0,,,charge,2.0,30.0,,,,Protocol-SOC pulse map; SOC is inferred from pulse-block order.
D012979,results/tables/table_raw_pulse_soc_temperature_map.csv,raw_pulse_soc_map,family_temperature_soc_direction_c_rate,soc_complete_10s_count,2.0,count,,SIB,sodium-ion,35.0,,,charge,2.0,30.0,,,,Protocol-SOC pulse map; SOC is inferred from pulse-block order.
D012980,results/tables/table_raw_pulse_soc_temperature_map.csv,raw_pulse_soc_map,family_temperature_soc_direction_c_rate,soc_median_r_fast,58.28856734173569,mohm,,SIB,sodium-ion,35.0,,,charge,2.0,30.0,,,,Protocol-SOC pulse map; SOC is inferred from pulse-block order.
D012981,results/tables/table_raw_pulse_soc_temperature_map.csv,raw_pulse_soc_map,family_temperature_soc_direction_c_rate,soc_median_r_1s,62.19991146777585,mohm,,SIB,sodium-ion,35.0,,,charge,2.0,30.0,,,,Protocol-SOC pulse map; SOC is inferred from pulse-block order.
D012982,results/tables/table_raw_pulse_soc_temperature_map.csv,raw_pulse_soc_map,family_temperature_soc_direction_c_rate,soc_median_r_10s,69.3230097135746,mohm,,SIB,sodium-ion,35.0,,,charge,2.0,30.0,,,,Protocol-SOC pulse map; SOC is inferred from pulse-block order.
D012983,results/tables/table_raw_pulse_soc_temperature_map.csv,raw_pulse_soc_map,family_temperature_soc_direction_c_rate,soc_median_polarization_1s,3.9113441260400497,mohm,,SIB,sodium-ion,35.0,,,charge,2.0,30.0,,,,Protocol-SOC pulse map; SOC is inferred from pulse-block order.
D012984,results/tables/table_raw_pulse_soc_temperature_map.csv,raw_pulse_soc_map,family_temperature_soc_direction_c_rate,soc_pulse_count,2.0,count,,SIB,sodium-ion,35.0,,,charge,2.0,40.0,,,,Protocol-SOC pulse map; SOC is inferred from pulse-block order.
D012985,results/tables/table_raw_pulse_soc_temperature_map.csv,raw_pulse_soc_map,family_temperature_soc_direction_c_rate,soc_complete_1s_count,2.0,count,,SIB,sodium-ion,35.0,,,charge,2.0,40.0,,,,Protocol-SOC pulse map; SOC is inferred from pulse-block order.
D012986,results/tables/table_raw_pulse_soc_temperature_map.csv,raw_pulse_soc_map,family_temperature_soc_direction_c_rate,soc_complete_10s_count,2.0,count,,SIB,sodium-ion,35.0,,,charge,2.0,40.0,,,,Protocol-SOC pulse map; SOC is inferred from pulse-block order.
D012987,results/tables/table_raw_pulse_soc_temperature_map.csv,raw_pulse_soc_map,family_temperature_soc_direction_c_rate,soc_median_r_fast,56.66679050898605,mohm,,SIB,sodium-ion,35.0,,,charge,2.0,40.0,,,,Protocol-SOC pulse map; SOC is inferred from pulse-block order.
D012988,results/tables/table_raw_pulse_soc_temperature_map.csv,raw_pulse_soc_map,family_temperature_soc_direction_c_rate,soc_median_r_1s,59.78314599152085,mohm,,SIB,sodium-ion,35.0,,,charge,2.0,40.0,,,,Protocol-SOC pulse map; SOC is inferred from pulse-block order.
D012989,results/tables/table_raw_pulse_soc_temperature_map.csv,raw_pulse_soc_map,family_temperature_soc_direction_c_rate,soc_median_r_10s,67.63763378934505,mohm,,SIB,sodium-ion,35.0,,,charge,2.0,40.0,,,,Protocol-SOC pulse map; SOC is inferred from pulse-block order.
D012990,results/tables/table_raw_pulse_soc_temperature_map.csv,raw_pulse_soc_map,family_temperature_soc_direction_c_rate,soc_median_polarization_1s,3.11635548253475,mohm,,SIB,sodium-ion,35.0,,,charge,2.0,40.0,,,,Protocol-SOC pulse map; SOC is inferred from pulse-block order.
D012991,results/tables/table_raw_pulse_soc_temperature_map.csv,raw_pulse_soc_map,family_temperature_soc_direction_c_rate,soc_pulse_count,2.0,count,,SIB,sodium-ion,35.0,,,charge,2.0,50.0,,,,Protocol-SOC pulse map; SOC is inferred from pulse-block order.
D012992,results/tables/table_raw_pulse_soc_temperature_map.csv,raw_pulse_soc_map,family_temperature_soc_direction_c_rate,soc_complete_1s_count,2.0,count,,SIB,sodium-ion,35.0,,,charge,2.0,50.0,,,,Protocol-SOC pulse map; SOC is inferred from pulse-block order.
D012993,results/tables/table_raw_pulse_soc_temperature_map.csv,raw_pulse_soc_map,family_temperature_soc_direction_c_rate,soc_complete_10s_count,2.0,count,,SIB,sodium-ion,35.0,,,charge,2.0,50.0,,,,Protocol-SOC pulse map; SOC is inferred from pulse-block order.
D012994,results/tables/table_raw_pulse_soc_temperature_map.csv,raw_pulse_soc_map,family_temperature_soc_direction_c_rate,soc_median_r_fast,54.82241685605775,mohm,,SIB,sodium-ion,35.0,,,charge,2.0,50.0,,,,Protocol-SOC pulse map; SOC is inferred from pulse-block order.
D012995,results/tables/table_raw_pulse_soc_temperature_map.csv,raw_pulse_soc_map,family_temperature_soc_direction_c_rate,soc_median_r_1s,58.0659705215538,mohm,,SIB,sodium-ion,35.0,,,charge,2.0,50.0,,,,Protocol-SOC pulse map; SOC is inferred from pulse-block order.
D012996,results/tables/table_raw_pulse_soc_temperature_map.csv,raw_pulse_soc_map,family_temperature_soc_direction_c_rate,soc_median_r_10s,66.1112555938176,mohm,,SIB,sodium-ion,35.0,,,charge,2.0,50.0,,,,Protocol-SOC pulse map; SOC is inferred from pulse-block order.
D012997,results/tables/table_raw_pulse_soc_temperature_map.csv,raw_pulse_soc_map,family_temperature_soc_direction_c_rate,soc_median_polarization_1s,3.24355366549605,mohm,,SIB,sodium-ion,35.0,,,charge,2.0,50.0,,,,Protocol-SOC pulse map; SOC is inferred from pulse-block order.
D012998,results/tables/table_raw_pulse_soc_temperature_map.csv,raw_pulse_soc_map,family_temperature_soc_direction_c_rate,soc_pulse_count,2.0,count,,SIB,sodium-ion,35.0,,,charge,2.0,60.0,,,,Protocol-SOC pulse map; SOC is inferred from pulse-block order.
D012999,results/tables/table_raw_pulse_soc_temperature_map.csv,raw_pulse_soc_map,family_temperature_soc_direction_c_rate,soc_complete_1s_count,2.0,count,,SIB,sodium-ion,35.0,,,charge,2.0,60.0,,,,Protocol-SOC pulse map; SOC is inferred from pulse-block order.
D013000,results/tables/table_raw_pulse_soc_temperature_map.csv,raw_pulse_soc_map,family_temperature_soc_direction_c_rate,soc_complete_10s_count,2.0,count,,SIB,sodium-ion,35.0,,,charge,2.0,60.0,,,,Protocol-SOC pulse map; SOC is inferred from pulse-block order.
D013001,results/tables/table_raw_pulse_soc_temperature_map.csv,raw_pulse_soc_map,family_temperature_soc_direction_c_rate,soc_median_r_fast,54.05922775829155,mohm,,SIB,sodium-ion,35.0,,,charge,2.0,60.0,,,,Protocol-SOC pulse map; SOC is inferred from pulse-block order.
D013002,results/tables/table_raw_pulse_soc_temperature_map.csv,raw_pulse_soc_map,family_temperature_soc_direction_c_rate,soc_median_r_1s,56.762189146205,mohm,,SIB,sodium-ion,35.0,,,charge,2.0,60.0,,,,Protocol-SOC pulse map; SOC is inferred from pulse-block order.
D013003,results/tables/table_raw_pulse_soc_temperature_map.csv,raw_pulse_soc_map,family_temperature_soc_direction_c_rate,soc_median_r_10s,64.6166769440275,mohm,,SIB,sodium-ion,35.0,,,charge,2.0,60.0,,,,Protocol-SOC pulse map; SOC is inferred from pulse-block order.
D013004,results/tables/table_raw_pulse_soc_temperature_map.csv,raw_pulse_soc_map,family_temperature_soc_direction_c_rate,soc_median_polarization_1s,2.70296138791345,mohm,,SIB,sodium-ion,35.0,,,charge,2.0,60.0,,,,Protocol-SOC pulse map; SOC is inferred from pulse-block order.
D013005,results/tables/table_raw_pulse_soc_temperature_map.csv,raw_pulse_soc_map,family_temperature_soc_direction_c_rate,soc_pulse_count,2.0,count,,SIB,sodium-ion,35.0,,,charge,2.0,70.0,,,,Protocol-SOC pulse map; SOC is inferred from pulse-block order.
D013006,results/tables/table_raw_pulse_soc_temperature_map.csv,raw_pulse_soc_map,family_temperature_soc_direction_c_rate,soc_complete_1s_count,2.0,count,,SIB,sodium-ion,35.0,,,charge,2.0,70.0,,,,Protocol-SOC pulse map; SOC is inferred from pulse-block order.
D013007,results/tables/table_raw_pulse_soc_temperature_map.csv,raw_pulse_soc_map,family_temperature_soc_direction_c_rate,soc_complete_10s_count,2.0,count,,SIB,sodium-ion,35.0,,,charge,2.0,70.0,,,,Protocol-SOC pulse map; SOC is inferred from pulse-block order.
D013008,results/tables/table_raw_pulse_soc_temperature_map.csv,raw_pulse_soc_map,family_temperature_soc_direction_c_rate,soc_median_r_fast,53.39143729774915,mohm,,SIB,sodium-ion,35.0,,,charge,2.0,70.0,,,,Protocol-SOC pulse map; SOC is inferred from pulse-block order.
D013009,results/tables/table_raw_pulse_soc_temperature_map.csv,raw_pulse_soc_map,family_temperature_soc_direction_c_rate,soc_median_r_1s,56.126198231405,mohm,,SIB,sodium-ion,35.0,,,charge,2.0,70.0,,,,Protocol-SOC pulse map; SOC is inferred from pulse-block order.
D013010,results/tables/table_raw_pulse_soc_temperature_map.csv,raw_pulse_soc_map,family_temperature_soc_direction_c_rate,soc_median_r_10s,64.39408012384895,mohm,,SIB,sodium-ion,35.0,,,charge,2.0,70.0,,,,Protocol-SOC pulse map; SOC is inferred from pulse-block order.
D013011,results/tables/table_raw_pulse_soc_temperature_map.csv,raw_pulse_soc_map,family_temperature_soc_direction_c_rate,soc_median_polarization_1s,2.7347609336558,mohm,,SIB,sodium-ion,35.0,,,charge,2.0,70.0,,,,Protocol-SOC pulse map; SOC is inferred from pulse-block order.
D013012,results/tables/table_raw_pulse_soc_temperature_map.csv,raw_pulse_soc_map,family_temperature_soc_direction_c_rate,soc_pulse_count,2.0,count,,SIB,sodium-ion,35.0,,,charge,2.0,80.0,,,,Protocol-SOC pulse map; SOC is inferred from pulse-block order.
