member_path,file_name,cell_id,cell_family,chemistry_type,temperature_deg_c,voltage_v,ambient_temperature_from_file_deg_c,direction,segment_index,segment_capacity_ah,cumulative_capacity_ah,soc_fraction_by_capacity,ocv_voltage_v,ocv_temperature_mean_deg_c
raw_CU_diffT/TC23LTO09/TC23LTO09_45deg.parquet,TC23LTO09_45deg.parquet,TC23LTO09,LTO,lithium-ion,45.0,,45.0,charge,50,0.0154911293856434,0.790062157982943,0.5237054769399287,2.40074760105423,45.33162972375692
raw_CU_diffT/TC23LTO09/TC23LTO09_45deg.parquet,TC23LTO09_45deg.parquet,TC23LTO09,LTO,lithium-ion,45.0,,45.0,charge,51,0.0154918163710251,0.8055539743539681,0.5339744779283658,2.40475329783019,45.33401541436464
raw_CU_diffT/TC23LTO09/TC23LTO09_45deg.parquet,TC23LTO09_45deg.parquet,TC23LTO09,LTO,lithium-ion,45.0,,45.0,charge,52,0.0154911717242103,0.8210451460781785,0.5442430516022375,2.40856824714062,45.33611613259669
raw_CU_diffT/TC23LTO09/TC23LTO09_45deg.parquet,TC23LTO09_45deg.parquet,TC23LTO09,LTO,lithium-ion,45.0,,45.0,charge,53,0.0154923459182111,0.8365374919963896,0.5545124036095896,2.41257394391657,45.335958204419896
raw_CU_diffT/TC23LTO09/TC23LTO09_45deg.parquet,TC23LTO09_45deg.parquet,TC23LTO09,LTO,lithium-ion,45.0,,45.0,charge,54,0.0154917762897481,0.8520292682861377,0.564781378029504,2.41657964069252,45.33930621546962
raw_CU_diffT/TC23LTO09/TC23LTO09_45deg.parquet,TC23LTO09_45deg.parquet,TC23LTO09,LTO,lithium-ion,45.0,,45.0,charge,55,0.0154914963686416,0.8675207646547792,0.5750501668991865,2.42058533746847,45.34597872928178
raw_CU_diffT/TC23LTO09/TC23LTO09_45deg.parquet,TC23LTO09_45deg.parquet,TC23LTO09,LTO,lithium-ion,45.0,,45.0,charge,56,0.0154915860178224,0.8830123506726016,0.5853190151942782,2.42459103424443,45.3517344198895
raw_CU_diffT/TC23LTO09/TC23LTO09_45deg.parquet,TC23LTO09_45deg.parquet,TC23LTO09,LTO,lithium-ion,45.0,,45.0,charge,57,0.0154920650616765,0.8985044157342782,0.5955881810313349,2.42859673102038,45.357226298342546
raw_CU_diffT/TC23LTO09/TC23LTO09_45deg.parquet,TC23LTO09_45deg.parquet,TC23LTO09,LTO,lithium-ion,45.0,,45.0,charge,58,0.0154909794896691,0.9139953952239473,0.6058566272794326,2.43298392272738,45.36135430939226
raw_CU_diffT/TC23LTO09/TC23LTO09_45deg.parquet,TC23LTO09_45deg.parquet,TC23LTO09,LTO,lithium-ion,45.0,,45.0,charge,59,0.0154908429391152,0.9294862381630625,0.6161249830127874,2.43718036696885,45.36672157458563
raw_CU_diffT/TC23LTO09/TC23LTO09_45deg.parquet,TC23LTO09_45deg.parquet,TC23LTO09,LTO,lithium-ion,45.0,,45.0,charge,60,0.015491710259486,0.9449779484225486,0.6263939136634749,2.4411860637448,45.37251850828729
raw_CU_diffT/TC23LTO09/TC23LTO09_45deg.parquet,TC23LTO09_45deg.parquet,TC23LTO09,LTO,lithium-ion,45.0,,45.0,charge,61,0.0154915438016139,0.9604694922241624,0.63666273397487,2.4455732554518,45.37649795580109
raw_CU_diffT/TC23LTO09/TC23LTO09_45deg.parquet,TC23LTO09_45deg.parquet,TC23LTO09,LTO,lithium-ion,45.0,,45.0,charge,62,0.0154917251158639,0.9759612173400264,0.6469316744733479,2.44976969969327,45.38275607734807
raw_CU_diffT/TC23LTO09/TC23LTO09_45deg.parquet,TC23LTO09_45deg.parquet,TC23LTO09,LTO,lithium-ion,45.0,,45.0,charge,63,0.0154947002486655,0.9914559175886919,0.6572025870867119,2.45434763886579,45.387596712707186
raw_CU_diffT/TC23LTO09/TC23LTO09_45deg.parquet,TC23LTO09_45deg.parquet,TC23LTO09,LTO,lithium-ion,45.0,,45.0,charge,64,0.0154904481832677,1.0069463657719595,0.6674706811497698,2.45854408310726,45.38846267955802
raw_CU_diffT/TC23LTO09/TC23LTO09_45deg.parquet,TC23LTO09_45deg.parquet,TC23LTO09,LTO,lithium-ion,45.0,,45.0,charge,65,0.0154928017532066,1.022439167525166,0.6777403353147197,2.4633127697453,45.38717240331493
raw_CU_diffT/TC23LTO09/TC23LTO09_45deg.parquet,TC23LTO09_45deg.parquet,TC23LTO09,LTO,lithium-ion,45.0,,45.0,charge,66,0.0154919368477572,1.0379311043729234,0.6880094161631067,2.46789070891782,45.38765883977901
raw_CU_diffT/TC23LTO09/TC23LTO09_45deg.parquet,TC23LTO09_45deg.parquet,TC23LTO09,LTO,lithium-ion,45.0,,45.0,charge,67,0.0154913387141104,1.0534224430870338,0.698278100528934,2.47285014302138,45.38798649171271
raw_CU_diffT/TC23LTO09/TC23LTO09_45deg.parquet,TC23LTO09_45deg.parquet,TC23LTO09,LTO,lithium-ion,45.0,,45.0,charge,68,0.0154938352159706,1.0689162783030044,0.7085484397413884,2.47761882965942,45.386844447513816
raw_CU_diffT/TC23LTO09/TC23LTO09_45deg.parquet,TC23LTO09_45deg.parquet,TC23LTO09,LTO,lithium-ion,45.0,,45.0,charge,69,0.0154911352230211,1.0844074135260255,0.7188169892198566,2.48295975869402,45.38312585635359
raw_CU_diffT/TC23LTO09/TC23LTO09_45deg.parquet,TC23LTO09_45deg.parquet,TC23LTO09,LTO,lithium-ion,45.0,,45.0,charge,70,0.0154943754133201,1.0999017889393456,0.7290876865108592,2.4881099402631,45.3825032596685
raw_CU_diffT/TC23LTO09/TC23LTO09_45deg.parquet,TC23LTO09_45deg.parquet,TC23LTO09,LTO,lithium-ion,45.0,,45.0,charge,71,0.0154938323495589,1.1153956212889045,0.7393580238232662,2.49345086929771,45.38685450276243
raw_CU_diffT/TC23LTO09/TC23LTO09_45deg.parquet,TC23LTO09_45deg.parquet,TC23LTO09,LTO,lithium-ion,45.0,,45.0,charge,72,0.0154914956946751,1.1308871169835795,0.7496268122461991,2.49898254579783,45.394785359116035
raw_CU_diffT/TC23LTO09/TC23LTO09_45deg.parquet,TC23LTO09_45deg.parquet,TC23LTO09,LTO,lithium-ion,45.0,,45.0,charge,73,0.0154915730203546,1.146378690003934,0.7598956519257091,2.50451422229796,45.4031508563536
raw_CU_diffT/TC23LTO09/TC23LTO09_45deg.parquet,TC23LTO09_45deg.parquet,TC23LTO09,LTO,lithium-ion,45.0,,45.0,charge,74,0.0154939908380185,1.1618726808419526,0.7701660942947544,2.5102366462636,45.41269850828729
raw_CU_diffT/TC23LTO09/TC23LTO09_45deg.parquet,TC23LTO09_45deg.parquet,TC23LTO09,LTO,lithium-ion,45.0,,45.0,charge,75,0.0154922335065084,1.177364914348461,0.7804353717881917,2.51557757529821,45.42682621546961
raw_CU_diffT/TC23LTO09/TC23LTO09_45deg.parquet,TC23LTO09_45deg.parquet,TC23LTO09,LTO,lithium-ion,45.0,,45.0,charge,76,0.0154926199936502,1.1928575343421113,0.7907049054708806,2.52091850433281,45.44413265193369
raw_CU_diffT/TC23LTO09/TC23LTO09_45deg.parquet,TC23LTO09_45deg.parquet,TC23LTO09,LTO,lithium-ion,45.0,,45.0,charge,77,0.015492602762798,1.2083501371049092,0.8009744277318204,2.52625943336741,45.46275055248618
raw_CU_diffT/TC23LTO09/TC23LTO09_45deg.parquet,TC23LTO09_45deg.parquet,TC23LTO09,LTO,lithium-ion,45.0,,45.0,charge,78,0.0154927025839006,1.22384283968881,0.8112440161607922,2.53217260479858,45.47620270718232
raw_CU_diffT/TC23LTO09/TC23LTO09_45deg.parquet,TC23LTO09_45deg.parquet,TC23LTO09,LTO,lithium-ion,45.0,,45.0,charge,79,0.0154924714571586,1.2393353111459686,0.8215134513836658,2.53808577622975,45.47937110497238
raw_CU_diffT/TC23LTO09/TC23LTO09_45deg.parquet,TC23LTO09_45deg.parquet,TC23LTO09,LTO,lithium-ion,45.0,,45.0,charge,80,0.0154931394419116,1.2548284505878802,0.8317833293910343,2.54438044259196,45.47155734806629
raw_CU_diffT/TC23LTO09/TC23LTO09_45deg.parquet,TC23LTO09_45deg.parquet,TC23LTO09,LTO,lithium-ion,45.0,,45.0,charge,81,0.0154922779649805,1.2703207285528606,0.8420526363544887,2.55086585641969,45.45555886740331
raw_CU_diffT/TC23LTO09/TC23LTO09_45deg.parquet,TC23LTO09_45deg.parquet,TC23LTO09,LTO,lithium-ion,45.0,,45.0,charge,82,0.0154900609620819,1.2858107895149424,0.8523204737417222,2.55735127024743,45.438884917127076
raw_CU_diffT/TC23LTO09/TC23LTO09_45deg.parquet,TC23LTO09_45deg.parquet,TC23LTO09,LTO,lithium-ion,45.0,,45.0,charge,83,0.0154932102516811,1.3013039997666236,0.8625903986864915,2.56326444167859,45.42555941988951
raw_CU_diffT/TC23LTO09/TC23LTO09_45deg.parquet,TC23LTO09_45deg.parquet,TC23LTO09,LTO,lithium-ion,45.0,,45.0,charge,84,0.0154922679665081,1.3167962677331317,0.8728596990222968,2.56879611817872,45.416277237569076
raw_CU_diffT/TC23LTO09/TC23LTO09_45deg.parquet,TC23LTO09_45deg.parquet,TC23LTO09,LTO,lithium-ion,45.0,,45.0,charge,85,0.0154923673967171,1.3322886351298489,0.883129065267024,2.5739462997478,45.4123711878453
raw_CU_diffT/TC23LTO09/TC23LTO09_45deg.parquet,TC23LTO09_45deg.parquet,TC23LTO09,LTO,lithium-ion,45.0,,45.0,charge,86,0.0154916735613384,1.3477803086911873,0.8933979715917508,2.57909648131688,45.41156875690608
raw_CU_diffT/TC23LTO09/TC23LTO09_45deg.parquet,TC23LTO09_45deg.parquet,TC23LTO09,LTO,lithium-ion,45.0,,45.0,charge,87,0.0154927497812995,1.3632730584724868,0.9036675913062817,2.58424666288597,45.40969994475139
raw_CU_diffT/TC23LTO09/TC23LTO09_45deg.parquet,TC23LTO09_45deg.parquet,TC23LTO09,LTO,lithium-ion,45.0,,45.0,charge,88,0.0154906900413545,1.3787637485138413,0.9139358456888835,2.58977833938609,45.39919243093922
raw_CU_diffT/TC23LTO09/TC23LTO09_45deg.parquet,TC23LTO09_45deg.parquet,TC23LTO09,LTO,lithium-ion,45.0,,45.0,charge,89,0.0154921053685006,1.394255853882342,0.9242050382439703,2.59511926842069,45.37065892265193
raw_CU_diffT/TC23LTO09/TC23LTO09_45deg.parquet,TC23LTO09_45deg.parquet,TC23LTO09,LTO,lithium-ion,45.0,,45.0,charge,90,0.0154926853227006,1.4097485392050426,0.9344746152310766,2.59969720759321,45.34039337016575
raw_CU_diffT/TC23LTO09/TC23LTO09_45deg.parquet,TC23LTO09_45deg.parquet,TC23LTO09,LTO,lithium-ion,45.0,,45.0,charge,91,0.0154921559352251,1.4252406951402676,0.9447438413051343,2.60503813662781,45.33850331491713
raw_CU_diffT/TC23LTO09/TC23LTO09_45deg.parquet,TC23LTO09_45deg.parquet,TC23LTO09,LTO,lithium-ion,45.0,,45.0,charge,92,0.0154924219715423,1.4407331171118098,0.9550132437256669,2.61133280299003,45.35824019337017
raw_CU_diffT/TC23LTO09/TC23LTO09_45deg.parquet,TC23LTO09_45deg.parquet,TC23LTO09,LTO,lithium-ion,45.0,,45.0,charge,93,0.0154922328220872,1.456225349933897,0.9652825207654244,2.61915344907641,45.37556933701657
raw_CU_diffT/TC23LTO09/TC23LTO09_45deg.parquet,TC23LTO09_45deg.parquet,TC23LTO09,LTO,lithium-ion,45.0,,45.0,charge,94,0.015492419294336,1.471717769228233,0.9755519214113275,2.62811857995592,45.38710906077348
raw_CU_diffT/TC23LTO09/TC23LTO09_45deg.parquet,TC23LTO09_45deg.parquet,TC23LTO09,LTO,lithium-ion,45.0,,45.0,charge,95,0.0113021907191756,1.4830199599474088,0.9830437612890447,2.63536698364574,45.38906243093923
raw_CU_diffT/TC23LTO09/TC23LTO09_45deg.parquet,TC23LTO09_45deg.parquet,TC23LTO09,LTO,lithium-ion,45.0,,45.0,charge,96,0.0069452874611682,1.489965247408577,0.9876475573898758,2.64070791268034,45.38445577348066
raw_CU_diffT/TC23LTO09/TC23LTO09_45deg.parquet,TC23LTO09_45deg.parquet,TC23LTO09,LTO,lithium-ion,45.0,,45.0,charge,97,0.0049644407217791,1.494929688130356,0.9909383171986696,2.64547659931838,45.378904861878446
raw_CU_diffT/TC23LTO09/TC23LTO09_45deg.parquet,TC23LTO09_45deg.parquet,TC23LTO09,LTO,lithium-ion,45.0,,45.0,charge,98,0.0035073642991028,1.4984370524294588,0.9932632303393689,2.64795631637016,45.37508486187846
raw_CU_diffT/TC23LTO09/TC23LTO09_45deg.parquet,TC23LTO09_45deg.parquet,TC23LTO09,LTO,lithium-ion,45.0,,45.0,charge,99,0.0029452614108501,1.5013823138403088,0.9952155444912325,2.65253425554268,45.37439895027625
raw_CU_diffT/TC23LTO09/TC23LTO09_45deg.parquet,TC23LTO09_45deg.parquet,TC23LTO09,LTO,lithium-ion,45.0,,45.0,charge,100,0.0019152297055576,1.5032975435458664,0.996485085471349,2.65234350807716,45.373808011049725
raw_CU_diffT/TC23LTO09/TC23LTO09_45deg.parquet,TC23LTO09_45deg.parquet,TC23LTO09,LTO,lithium-ion,45.0,,45.0,charge,101,0.0020124220417002,1.5053099655875666,0.997819051963104,2.65634920485311,45.370758259668506
raw_CU_diffT/TC23LTO09/TC23LTO09_45deg.parquet,TC23LTO09_45deg.parquet,TC23LTO09,LTO,lithium-ion,45.0,,45.0,charge,102,0.0012615540699856,1.5065715196575522,0.998655293478068,2.6571121947152,45.369679088397795
raw_CU_diffT/TC23LTO09/TC23LTO09_45deg.parquet,TC23LTO09_45deg.parquet,TC23LTO09,LTO,lithium-ion,45.0,,45.0,charge,103,0.0011327406423238,1.507704260299876,0.9994061489295579,2.65882892190489,45.368853839779014
raw_CU_diffT/TC23LTO09/TC23LTO09_45deg.parquet,TC23LTO09_45deg.parquet,TC23LTO09,LTO,lithium-ion,45.0,,45.0,charge,104,0.0008958838104493,1.5086001441103254,1.0000000000000002,2.65940116430146,45.37048317679558
raw_CU_diffT/TC23NMC09/TC23NMC09_05deg.parquet,TC23NMC09_05deg.parquet,TC23NMC09,NMC,lithium-ion,5.0,,5.0,discharge,0,0.0157137256591401,0.0157137256591401,0.010000980670206282,4.19003063025999,5.890743563535911
raw_CU_diffT/TC23NMC09/TC23NMC09_05deg.parquet,TC23NMC09_05deg.parquet,TC23NMC09,NMC,lithium-ion,5.0,,5.0,discharge,1,0.0157128138715164,0.0314265395306565,0.02000138103434144,4.16886211722194,5.587553839779006
raw_CU_diffT/TC23NMC09/TC23NMC09_05deg.parquet,TC23NMC09_05deg.parquet,TC23NMC09,NMC,lithium-ion,5.0,,5.0,discharge,2,0.0157140660004514,0.0471406055311079,0.03000257831434157,4.15093562870324,5.550973259668508
raw_CU_diffT/TC23NMC09/TC23NMC09_05deg.parquet,TC23NMC09_05deg.parquet,TC23NMC09,NMC,lithium-ion,5.0,,5.0,discharge,3,0.0157132040995337,0.0628538096306416,0.040003227038601034,4.13567904272988,5.597712237569061
raw_CU_diffT/TC23NMC09/TC23NMC09_05deg.parquet,TC23NMC09_05deg.parquet,TC23NMC09,NMC,lithium-ion,5.0,,5.0,discharge,4,0.0157129813847912,0.0785667910154328,0.05000373401634646,4.12232953000318,5.646360524861879
raw_CU_diffT/TC23NMC09/TC23NMC09_05deg.parquet,TC23NMC09_05deg.parquet,TC23NMC09,NMC,lithium-ion,5.0,,5.0,discharge,5,0.0157131576678166,0.0942799486832494,0.06000435318919874,4.11031496854916,5.672773287292817
raw_CU_diffT/TC23NMC09/TC23NMC09_05deg.parquet,TC23NMC09_05deg.parquet,TC23NMC09,NMC,lithium-ion,5.0,,5.0,discharge,6,0.0157129716609282,0.1099929203441776,0.07000485397820395,4.1002074803418,5.694629889502761
raw_CU_diffT/TC23NMC09/TC23NMC09_05deg.parquet,TC23NMC09_05deg.parquet,TC23NMC09,NMC,lithium-ion,5.0,,5.0,discharge,7,0.0157131391502994,0.125706059494477,0.08000546136560602,4.09105352875778,5.709284751381214
raw_CU_diffT/TC23NMC09/TC23NMC09_05deg.parquet,TC23NMC09_05deg.parquet,TC23NMC09,NMC,lithium-ion,5.0,,5.0,discharge,8,0.0157135737130807,0.14141963320755768,0.09000634532993643,4.08266240647243,5.727032265193371
raw_CU_diffT/TC23NMC09/TC23NMC09_05deg.parquet,TC23NMC09_05deg.parquet,TC23NMC09,NMC,lithium-ion,5.0,,5.0,discharge,9,0.0157127864908612,0.15713241969841887,0.10000672826768847,4.07541552813508,5.739439944751382
raw_CU_diffT/TC23NMC09/TC23NMC09_05deg.parquet,TC23NMC09_05deg.parquet,TC23NMC09,NMC,lithium-ion,5.0,,5.0,discharge,10,0.0157132099113206,0.17284562960973948,0.1100073806908523,4.0689314790964,5.7331475690607725
raw_CU_diffT/TC23NMC09/TC23NMC09_05deg.parquet,TC23NMC09_05deg.parquet,TC23NMC09,NMC,lithium-ion,5.0,,5.0,discharge,11,0.0157127597171321,0.18855838932687158,0.12000774658849858,4.06321025935639,5.73944870165746
raw_CU_diffT/TC23NMC09/TC23NMC09_05deg.parquet,TC23NMC09_05deg.parquet,TC23NMC09,NMC,lithium-ion,5.0,,5.0,discharge,12,0.0157132361823403,0.20427162550921188,0.13000841573181943,4.05806116159038,5.737480690607735
raw_CU_diffT/TC23NMC09/TC23NMC09_05deg.parquet,TC23NMC09_05deg.parquet,TC23NMC09,NMC,lithium-ion,5.0,,5.0,discharge,13,0.0157130254420969,0.21998465095130879,0.14000895074978092,4.05329347847371,5.731829834254144
raw_CU_diffT/TC23NMC09/TC23NMC09_05deg.parquet,TC23NMC09_05deg.parquet,TC23NMC09,NMC,lithium-ion,5.0,,5.0,discharge,14,0.0157126053275932,0.23569725627890198,0.1500092183864019,4.0492886246557,5.7383630110497235
raw_CU_diffT/TC23NMC09/TC23NMC09_05deg.parquet,TC23NMC09_05deg.parquet,TC23NMC09,NMC,lithium-ion,5.0,,5.0,discharge,15,0.0157133239421788,0.25141058022108076,0.16000994338436011,4.04528377083769,5.7415240055248615
raw_CU_diffT/TC23NMC09/TC23NMC09_05deg.parquet,TC23NMC09_05deg.parquet,TC23NMC09,NMC,lithium-ion,5.0,,5.0,discharge,16,0.015712625044341,0.26712320526542177,0.17001022356968012,4.04185103899368,5.743519806629834
raw_CU_diffT/TC23NMC09/TC23NMC09_05deg.parquet,TC23NMC09_05deg.parquet,TC23NMC09,NMC,lithium-ion,5.0,,5.0,discharge,17,0.0157135193572594,0.28283672462268117,0.18001107293931737,4.03841830714967,5.752603176795579
raw_CU_diffT/TC23NMC09/TC23NMC09_05deg.parquet,TC23NMC09_05deg.parquet,TC23NMC09,NMC,lithium-ion,5.0,,5.0,discharge,18,0.0157141183920507,0.2985508430147319,0.1900123035638841,4.035366989955,5.760316795580109
raw_CU_diffT/TC23NMC09/TC23NMC09_05deg.parquet,TC23NMC09_05deg.parquet,TC23NMC09,NMC,lithium-ion,5.0,,5.0,discharge,19,0.0157135973749361,0.314264440389668,0.20001320258777225,4.03193425811099,5.7614123480662975
raw_CU_diffT/TC23NMC09/TC23NMC09_05deg.parquet,TC23NMC09_05deg.parquet,TC23NMC09,NMC,lithium-ion,5.0,,5.0,discharge,20,0.0157141651606872,0.3299786055503552,0.21001446297817805,4.02850152626699,5.76280955801105
raw_CU_diffT/TC23NMC09/TC23NMC09_05deg.parquet,TC23NMC09_05deg.parquet,TC23NMC09,NMC,lithium-ion,5.0,,5.0,discharge,21,0.0157136637374173,0.34569226928777247,0.22001540423838278,4.02468737977365,5.765949944751382
raw_CU_diffT/TC23NMC09/TC23NMC09_05deg.parquet,TC23NMC09_05deg.parquet,TC23NMC09,NMC,lithium-ion,5.0,,5.0,discharge,22,0.0157136895456958,0.36140595883346827,0.23001636192423344,4.02011040398164,5.769826408839778
raw_CU_diffT/TC23NMC09/TC23NMC09_05deg.parquet,TC23NMC09_05deg.parquet,TC23NMC09,NMC,lithium-ion,5.0,,5.0,discharge,23,0.0157148687128749,0.3771208275463432,0.24001807008953255,4.01534272086496,5.76950591160221
raw_CU_diffT/TC23NMC09/TC23NMC09_05deg.parquet,TC23NMC09_05deg.parquet,TC23NMC09,NMC,lithium-ion,5.0,,5.0,discharge,24,0.0157141872209186,0.3928350147672618,0.25001934452014457,4.00981220844962,5.776756712707181
raw_CU_diffT/TC23NMC09/TC23NMC09_05deg.parquet,TC23NMC09_05deg.parquet,TC23NMC09,NMC,lithium-ion,5.0,,5.0,discharge,25,0.0157134422994089,0.4085484570666707,0.260020144846411,4.00332815941094,5.777638812154697
raw_CU_diffT/TC23NMC09/TC23NMC09_05deg.parquet,TC23NMC09_05deg.parquet,TC23NMC09,NMC,lithium-ion,5.0,,5.0,discharge,26,0.0157143892637673,0.424262846330438,0.27002154786693655,3.99608128107359,5.777463342541435
raw_CU_diffT/TC23NMC09/TC23NMC09_05deg.parquet,TC23NMC09_05deg.parquet,TC23NMC09,NMC,lithium-ion,5.0,,5.0,discharge,27,0.0157130043722044,0.4399758507026424,0.28002206947499186,3.98807157343757,5.779848011049723
raw_CU_diffT/TC23NMC09/TC23NMC09_05deg.parquet,TC23NMC09_05deg.parquet,TC23NMC09,NMC,lithium-ion,5.0,,5.0,discharge,28,0.0157142757466413,0.4556901264492837,0.29002340024768725,3.97968045115222,5.782823453038675
raw_CU_diffT/TC23NMC09/TC23NMC09_05deg.parquet,TC23NMC09_05deg.parquet,TC23NMC09,NMC,lithium-ion,5.0,,5.0,discharge,29,0.0157127786159179,0.4714029050652016,0.30002377817344167,3.97090791421754,5.7779391988950275
raw_CU_diffT/TC23NMC09/TC23NMC09_05deg.parquet,TC23NMC09_05deg.parquet,TC23NMC09,NMC,lithium-ion,5.0,,5.0,discharge,30,0.015713933279975,0.4871168383451766,0.3100248909836637,3.96194466995818,5.779675110497237
raw_CU_diffT/TC23NMC09/TC23NMC09_05deg.parquet,TC23NMC09_05deg.parquet,TC23NMC09,NMC,lithium-ion,5.0,,5.0,discharge,31,0.0157136214662392,0.5028304598114158,0.320025805340431,3.9531721330235,5.7657074585635355
raw_CU_diffT/TC23NMC09/TC23NMC09_05deg.parquet,TC23NMC09_05deg.parquet,TC23NMC09,NMC,lithium-ion,5.0,,5.0,discharge,32,0.0157141095477603,0.5185445693591761,0.3300270303360604,3.94439959608881,5.754279116022099
raw_CU_diffT/TC23NMC09/TC23NMC09_05deg.parquet,TC23NMC09_05deg.parquet,TC23NMC09,NMC,lithium-ion,5.0,,5.0,discharge,33,0.0157145608544264,0.5342591302136025,0.3400285425652423,3.93600847380346,5.74854093922652
raw_CU_diffT/TC23NMC09/TC23NMC09_05deg.parquet,TC23NMC09_05deg.parquet,TC23NMC09,NMC,lithium-ion,5.0,,5.0,discharge,34,0.0157134198798138,0.5499725500934163,0.350029328622586,3.92818947349211,5.748125580110497
raw_CU_diffT/TC23NMC09/TC23NMC09_05deg.parquet,TC23NMC09_05deg.parquet,TC23NMC09,NMC,lithium-ion,5.0,,5.0,discharge,35,0.0157137539239515,0.5656863040173677,0.36003032728189543,3.92056118050543,5.742540414364641
raw_CU_diffT/TC23NMC09/TC23NMC09_05deg.parquet,TC23NMC09_05deg.parquet,TC23NMC09,NMC,lithium-ion,5.0,,5.0,discharge,36,0.0157140613810873,0.5814003653984551,0.3700315216219072,3.91331430216808,5.735096712707183
raw_CU_diffT/TC23NMC09/TC23NMC09_05deg.parquet,TC23NMC09_05deg.parquet,TC23NMC09,NMC,lithium-ion,5.0,,5.0,discharge,37,0.0157141274006103,0.5971144927990654,0.3800327579799602,3.9068302531294,5.7320532044198895
raw_CU_diffT/TC23NMC09/TC23NMC09_05deg.parquet,TC23NMC09_05deg.parquet,TC23NMC09,NMC,lithium-ion,5.0,,5.0,discharge,38,0.0157139389683948,0.6128284317674602,0.3900338744105698,3.90053691141539,5.732819613259669
raw_CU_diffT/TC23NMC09/TC23NMC09_05deg.parquet,TC23NMC09_05deg.parquet,TC23NMC09,NMC,lithium-ion,5.0,,5.0,discharge,39,0.0157139323716302,0.6285423641390904,0.40003498664267695,3.89481569167538,5.725268121546961
raw_CU_diffT/TC23NMC09/TC23NMC09_05deg.parquet,TC23NMC09_05deg.parquet,TC23NMC09,NMC,lithium-ion,5.0,,5.0,discharge,40,0.0157146941613729,0.6442570583004633,0.4100365837148951,3.88928517926003,5.718658784530387
raw_CU_diffT/TC23NMC09/TC23NMC09_05deg.parquet,TC23NMC09_05deg.parquet,TC23NMC09,NMC,lithium-ion,5.0,,5.0,discharge,41,0.0157143941167064,0.6599714524171697,0.42003798982406754,3.88432678881869,5.713967486187845
raw_CU_diffT/TC23NMC09/TC23NMC09_05deg.parquet,TC23NMC09_05deg.parquet,TC23NMC09,NMC,lithium-ion,5.0,,5.0,discharge,42,0.0157141717777927,0.6756856241949624,0.4300392544259217,3.87936839837735,5.71490679558011
raw_CU_diffT/TC23NMC09/TC23NMC09_05deg.parquet,TC23NMC09_05deg.parquet,TC23NMC09,NMC,lithium-ion,5.0,,5.0,discharge,43,0.0157145355772523,0.6914001597722147,0.4400407505674784,3.87479142258534,5.717271491712708
raw_CU_diffT/TC23NMC09/TC23NMC09_05deg.parquet,TC23NMC09_05deg.parquet,TC23NMC09,NMC,lithium-ion,5.0,,5.0,discharge,44,0.0157148950975007,0.7071150548697154,0.4500424755252389,3.87021444679333,5.714383176795581
raw_CU_diffT/TC23NMC09/TC23NMC09_05deg.parquet,TC23NMC09_05deg.parquet,TC23NMC09,NMC,lithium-ion,5.0,,5.0,discharge,45,0.0157140147822348,0.7228290696519502,0.46004364020747035,3.86582817832598,5.717854005524862
raw_CU_diffT/TC23NMC09/TC23NMC09_05deg.parquet,TC23NMC09_05deg.parquet,TC23NMC09,NMC,lithium-ion,5.0,,5.0,discharge,46,0.0157134891063137,0.7385425587582638,0.4700444703239317,3.86125120253398,5.723892430939228
raw_CU_diffT/TC23NMC09/TC23NMC09_05deg.parquet,TC23NMC09_05deg.parquet,TC23NMC09,NMC,lithium-ion,5.0,,5.0,discharge,47,0.0157140123692542,0.754256571127518,0.4800456334704247,3.85686493406663,5.724843176795581
raw_CU_diffT/TC23NMC09/TC23NMC09_05deg.parquet,TC23NMC09_05deg.parquet,TC23NMC09,NMC,lithium-ion,5.0,,5.0,discharge,48,0.0157151053240288,0.7699716764515467,0.4900474922265911,3.85228795827462,5.719996685082873
raw_CU_diffT/TC23NMC09/TC23NMC09_05deg.parquet,TC23NMC09_05deg.parquet,TC23NMC09,NMC,lithium-ion,5.0,,5.0,discharge,49,0.015712994029407,0.7856846704809537,0.5000480072519862,3.84771098248261,5.72460953038674
raw_CU_diffT/TC23NMC09/TC23NMC09_05deg.parquet,TC23NMC09_05deg.parquet,TC23NMC09,NMC,lithium-ion,5.0,,5.0,discharge,50,0.0157136129000386,0.8013982833809923,0.5100489161568059,3.8431340066906,5.721536988950277
raw_CU_diffT/TC23NMC09/TC23NMC09_05deg.parquet,TC23NMC09_05deg.parquet,TC23NMC09,NMC,lithium-ion,5.0,,5.0,discharge,51,0.0157149223392294,0.8171132057202217,0.5200506584525301,3.83836632357393,5.7372977348066305
raw_CU_diffT/TC23NMC09/TC23NMC09_05deg.parquet,TC23NMC09_05deg.parquet,TC23NMC09,NMC,lithium-ion,5.0,,5.0,discharge,52,0.0157147580116656,0.8328279637318873,0.5300522961621855,3.83359864045725,5.875555110497237
raw_CU_diffT/TC23NMC09/TC23NMC09_05deg.parquet,TC23NMC09_05deg.parquet,TC23NMC09,NMC,lithium-ion,5.0,,5.0,discharge,53,0.0157134190981111,0.8485413828299984,0.5400530817220156,3.82864025001591,6.25017906077348
