cell_family,chemistry_type,temperature_deg_c,pulse_direction,abs_c_rate,nominal_soc_percent,pulse_count,complete_1s_count,complete_10s_count,median_r_fast_mohm,median_r_1s_mohm,median_r_10s_mohm,median_polarization_1s_mohm
LTO,lithium-ion,15.0,discharge,2.0,100,2,2,2,23.97060167168475,27.4994302997459,35.0975387871902,3.5288286280611
LTO,lithium-ion,15.0,discharge,3.0,0,1,1,1,29.0335313257502,37.6228040754333,95.06356558893431,8.589272749683
LTO,lithium-ion,15.0,discharge,3.0,10,2,2,2,26.7641200299795,30.1616174529585,38.1624977075973,3.3974974229789496
LTO,lithium-ion,15.0,discharge,3.0,20,2,2,2,26.377865838958048,29.2074713937247,36.10620957802695,2.82960555476665
LTO,lithium-ion,15.0,discharge,3.0,30,2,2,2,26.151546943537248,28.82636081107815,35.37287461364635,2.6748138675408497
LTO,lithium-ion,15.0,discharge,3.0,40,2,2,2,25.6450149641861,28.16712868487815,34.67377471175539,2.5221137206920003
LTO,lithium-ion,15.0,discharge,3.0,50,2,2,2,24.8183679807447,27.29808536225475,33.9318592119336,2.47971738151
LTO,lithium-ion,15.0,discharge,3.0,60,2,2,2,24.28851383939645,26.810619552214,33.31722840796915,2.52210571281755
LTO,lithium-ion,15.0,discharge,3.0,70,2,2,2,23.949407188935247,26.556289564367848,32.80856843227585,2.60688237543255
LTO,lithium-ion,15.0,discharge,3.0,80,2,2,2,23.737465532394452,26.5562895643668,32.914539260543506,2.81882403197225
LTO,lithium-ion,15.0,discharge,3.0,90,2,2,2,23.58910637281815,26.5562895643668,33.190063414045596,2.9671831915486
LTO,lithium-ion,15.0,discharge,3.0,100,2,2,2,24.1189605141664,27.97629866317925,34.7796258380892,3.8573381490128003
LTO,lithium-ion,25.0,charge,1.0,0,1,1,1,25.8144944494568,33.825889278601096,47.178213993837005,8.0113948291442
LTO,lithium-ion,25.0,charge,1.0,10,2,2,2,22.82611701319015,24.8607569698013,29.82019186403225,2.0346399566111
LTO,lithium-ion,25.0,charge,1.0,20,2,2,2,22.69895201590305,24.79717447115445,29.75660936538535,2.0982224552513
LTO,lithium-ion,25.0,charge,1.0,30,2,2,2,22.4446220213294,24.54284447658385,29.6294443680985,2.09822245525445
LTO,lithium-ion,25.0,charge,1.0,40,2,2,2,22.1267095281118,24.415679479293498,29.6930268667451,2.28896995118165
LTO,lithium-ion,25.0,charge,1.0,50,2,2,2,21.872379533531454,24.224931983359898,29.82019186402885,2.3525524498284
LTO,lithium-ion,25.0,charge,1.0,60,2,2,2,21.6816320376008,24.03418448742945,29.947356861315647,2.35255244982855
LTO,lithium-ion,25.0,charge,1.0,70,2,2,2,21.427302043027,24.03418448742945,30.01093935996255,2.6068824444024
LTO,lithium-ion,25.0,charge,1.0,80,2,2,2,21.300137045736896,24.0341844874296,30.8375118423345,2.7340474416926503
LTO,lithium-ion,25.0,charge,1.0,90,2,2,2,21.42730204302385,24.479261977933852,31.791249321996645,3.0519599349099
LTO,lithium-ion,25.0,charge,1.0,100,2,2,2,21.8087970348878,25.49658195623935,35.1611217501272,3.6877849213514997
LTO,lithium-ion,25.0,charge,2.0,0,1,1,1,25.7509116101676,32.172743888259696,41.0107110828584,6.421832278092101
LTO,lithium-ion,25.0,charge,2.0,10,2,2,2,22.82611671123545,24.765382894224302,28.7710802558049,1.9392661829887998
LTO,lithium-ion,25.0,charge,2.0,20,2,2,2,22.69895171563065,24.447470405209103,28.612124011299,1.7485186895784
LTO,lithium-ion,25.0,charge,2.0,30,2,2,2,22.3810392266155,24.3203054096027,28.5485415134949,1.9392661829871998
LTO,lithium-ion,25.0,charge,2.0,40,2,2,2,22.03133548870085,24.0023929205891,28.67570650909965,1.9710574318881997
LTO,lithium-ion,25.0,charge,2.0,50,2,2,2,21.74521424858525,23.8116454271788,28.8346627536072,2.06643117859345
LTO,lithium-ion,25.0,charge,2.0,60,2,2,2,21.4908842573724,23.6526891826712,28.89824525140955,2.1618049252987
LTO,lithium-ion,25.0,charge,2.0,70,2,2,2,21.331928012866552,23.5891066848688,28.9936189981131,2.2571786720022
LTO,lithium-ion,25.0,charge,2.0,80,2,2,2,21.331928012866648,23.779854178277652,30.0745214607634,2.447926165411
LTO,lithium-ion,25.0,charge,2.0,90,2,2,2,21.3319280128682,24.09776666729275,30.86930268329965,2.7658386544245
LTO,lithium-ion,25.0,charge,2.0,100,2,2,1,21.713422999684198,25.14687788103845,31.028258927807197,3.4334548813542005
LTO,lithium-ion,25.0,charge,3.0,0,1,1,1,25.8144937664809,31.494530161733202,37.8527798579099,5.6800363952522
LTO,lithium-ion,25.0,charge,3.0,10,2,2,2,22.78372807797,24.797173815092048,28.2306286510276,2.013445737122
LTO,lithium-ion,25.0,charge,3.0,20,2,2,2,22.59298058708405,24.7335913181297,28.4001819762588,2.1406107310456
LTO,lithium-ion,25.0,charge,3.0,30,2,2,2,22.82611640927645,24.7547854837834,28.8876477862995,1.9286690745069
LTO,lithium-ion,25.0,charge,3.0,40,2,2,2,22.21148560531205,24.627620489859748,29.48108442460895,2.41613488454765
LTO,lithium-ion,25.0,charge,3.0,50,2,2,2,21.89357312050355,24.500455495936198,30.053326897264697,2.6068823754326
LTO,lithium-ion,25.0,charge,3.0,60,2,2,2,21.72401979527245,24.415678833321152,30.604375204266802,2.69165903804865
LTO,lithium-ion,25.0,charge,3.0,70,2,2,2,21.575660635695,24.352096336358798,31.176617676922447,2.7764357006637
LTO,lithium-ion,25.0,charge,3.0,80,2,2,2,21.4696898074252,24.5004554959361,32.61782094138875,3.0307656885108996
LTO,lithium-ion,25.0,charge,3.0,90,2,2,1,21.4484956417703,24.733591318128504,29.5446669215702,3.2850956763582
LTO,lithium-ion,25.0,charge,3.0,100,2,1,0,22.005091985231854,25.9416587604035,,3.8997264803214
LTO,lithium-ion,25.0,discharge,1.0,0,1,1,1,25.1786687968639,33.1900634140488,76.5533263419787,8.0113946171849
LTO,lithium-ion,25.0,discharge,1.0,10,2,2,2,22.762533912316147,24.797173815093153,29.75660857811105,2.0346399027769
LTO,lithium-ion,25.0,discharge,1.0,20,2,2,2,23.46194137889335,24.54284382724135,29.247948602411,1.080902448348
LTO,lithium-ion,25.0,discharge,1.0,30,2,2,2,22.381038930545298,24.54284382724465,29.12078360849165,2.1618048966993
LTO,lithium-ion,25.0,discharge,1.0,40,2,2,2,21.999543948771098,24.288513839392998,29.5022785902592,2.28896989062185
LTO,lithium-ion,25.0,discharge,1.0,50,2,2,2,21.808796457887304,24.16134884547045,29.56586108722065,2.3525523875831498
LTO,lithium-ion,25.0,discharge,1.0,60,2,2,2,21.618048967000203,24.09776634851255,29.69302608114645,2.4797173815123497
LTO,lithium-ion,25.0,discharge,1.0,70,2,2,2,21.42730147611655,24.034183851548047,29.94735606899475,2.6068823754315
LTO,lithium-ion,25.0,discharge,1.0,80,2,2,2,21.36371897915185,24.224931342435152,30.837511026459,2.86121236328325
LTO,lithium-ion,25.0,discharge,1.0,90,2,2,2,21.42730147611995,24.47926133028335,31.791248480888047,3.0519598541633504
LTO,lithium-ion,25.0,discharge,1.0,100,2,2,2,21.872378954845303,25.56016377863155,34.33454835935485,3.6877848237862
LTO,lithium-ion,25.0,discharge,2.0,0,1,1,1,24.7971741431255,31.3461714168224,118.19986341555561,6.5489972736969
LTO,lithium-ion,25.0,discharge,2.0,10,2,2,2,22.73074296452855,24.733591645318047,29.184366491521903,2.00284868078945
LTO,lithium-ion,25.0,discharge,2.0,20,2,2,2,23.30298544475665,24.47926165410865,28.389585268987453,1.176276209352
LTO,lithium-ion,25.0,discharge,2.0,30,2,2,2,22.4446217244179,24.32030540960275,28.19883777558025,1.8756836851848
LTO,lithium-ion,25.0,discharge,2.0,40,2,2,2,22.12670923540275,24.19314041399625,28.42137651788685,2.0664311785934997
LTO,lithium-ion,25.0,discharge,2.0,50,2,2,2,21.87237924419005,23.970601671686403,28.484959015690897,2.0982224274963
LTO,lithium-ion,25.0,discharge,2.0,60,2,2,2,21.618049252978903,23.90701917388235,28.61212401129735,2.2889699209033503
LTO,lithium-ion,25.0,discharge,2.0,70,2,2,2,21.49088425737255,23.811645427178846,28.739289006902048,2.3207611698063
LTO,lithium-ion,25.0,discharge,2.0,80,2,2,2,21.395510510668952,23.97060167168465,29.470487731635902,2.5750911610156497
LTO,lithium-ion,25.0,discharge,2.0,90,2,2,2,21.33192801286495,24.193140413994648,30.519598945381553,2.86121240112965
LTO,lithium-ion,25.0,discharge,2.0,100,2,2,2,21.935961741994,25.496581618956448,32.4270738794692,3.5606198769623996
LTO,lithium-ion,25.0,discharge,3.0,0,1,1,1,25.513066562864,31.418034265578395,123.9141695783001,5.9049677027144005
LTO,lithium-ion,25.0,discharge,3.0,10,2,2,2,22.627369707958948,24.907862817631653,31.028950473816398,2.28049310967265
LTO,lithium-ion,25.0,discharge,3.0,20,2,2,2,22.550612099351852,24.6954462458656,30.218993155045602,2.1448341465137
LTO,lithium-ion,25.0,discharge,3.0,30,2,2,2,22.42310311603145,24.606072068239353,29.841410742391,2.18296895220785
LTO,lithium-ion,25.0,discharge,3.0,40,2,2,2,22.1124707996843,24.3914653180984,29.82488066576475,2.27899451841405
LTO,lithium-ion,25.0,discharge,3.0,50,2,2,2,21.8723789548509,24.2249313424351,29.883773572033604,2.3525523875842
LTO,lithium-ion,25.0,discharge,3.0,60,2,2,2,21.618048967003702,24.0765721828589,29.693026081148698,2.4585232158552
LTO,lithium-ion,25.0,discharge,3.0,70,2,2,2,21.49088397307895,24.07657218285775,29.502278590262748,2.58568820977875
LTO,lithium-ion,25.0,discharge,3.0,80,2,2,2,21.363718979155298,24.1613488454727,29.62944358418525,2.7976298663174
LTO,lithium-ion,25.0,discharge,3.0,90,2,2,2,21.363718979154246,24.3732905020114,30.201686056840998,3.00957152285715
LTO,lithium-ion,25.0,discharge,3.0,100,2,2,2,22.041932280080953,26.090017919980948,32.193937628310344,4.048085639899949
LTO,lithium-ion,35.0,charge,1.0,0,1,1,1,24.288514482,32.6814043030052,46.669554004682496,8.3928898210052
LTO,lithium-ion,35.0,charge,1.0,10,2,2,2,21.808797034887952,23.84343699149585,27.912716904708102,2.03463995660785
LTO,lithium-ion,35.0,charge,1.0,20,2,2,2,21.4273020430239,23.5255244982784,27.4040569155603,2.09822245525445
LTO,lithium-ion,35.0,charge,1.0,30,2,2,2,21.23655454709,23.334777002341397,27.467639414200402,2.0982224552512996
LTO,lithium-ion,35.0,charge,1.0,40,2,2,2,20.982224552512598,23.0804470077671,27.40405691555675,2.09822245525445
LTO,lithium-ion,35.0,charge,1.0,50,2,2,2,20.791477056582153,22.8896995118335,27.5312219128439,2.0982224552513
LTO,lithium-ion,35.0,charge,1.0,60,2,2,2,20.40998206471795,22.8261170131933,27.658386910134148,2.4161349484753
LTO,lithium-ion,35.0,charge,1.0,70,2,2,2,20.3463995660746,22.762534514546697,27.78555190742435,2.41613494847205
LTO,lithium-ion,35.0,charge,1.0,80,2,2,2,20.155652070141,22.69895201589995,28.23062939793205,2.5432999457589
LTO,lithium-ion,35.0,charge,1.0,90,2,2,2,20.28281706743125,22.88969951183365,28.866454384370197,2.6068824444024
LTO,lithium-ion,35.0,charge,1.0,100,2,2,2,20.4099820647215,23.7162719942087,32.1727443138607,3.3062899294871997
LTO,lithium-ion,35.0,charge,2.0,0,1,1,1,24.4156791563079,31.155423923412002,40.3113036070257,6.739744767104
LTO,lithium-ion,35.0,charge,2.0,10,2,2,2,21.681631750782852,23.62089793377,26.99077031732195,1.9392661829870999
LTO,lithium-ion,35.0,charge,2.0,20,2,2,2,21.45909300847295,23.271194195855298,26.545692832703796,1.8121011873823
LTO,lithium-ion,35.0,charge,2.0,30,2,2,2,21.23655426616135,23.1122379513461,26.54569283270215,1.8756836851846999
LTO,lithium-ion,35.0,charge,2.0,40,2,2,2,20.918641777147904,22.79432546233255,26.6092753305061,1.87568368518465
LTO,lithium-ion,35.0,charge,2.0,50,2,2,2,20.6961030348363,22.60357796892385,26.64106657940565,1.90747493408755
LTO,lithium-ion,35.0,charge,2.0,60,2,2,2,20.473564292526397,22.50820422222035,26.80002282391495,2.0346399296939
LTO,lithium-ion,35.0,charge,2.0,70,2,2,2,20.2828167991175,22.41283047551345,26.895396570618402,2.13001367639585
LTO,lithium-ion,35.0,charge,2.0,80,2,2,2,20.155651803511198,22.412830475515047,27.4358478019419,2.2571786720038003
LTO,lithium-ion,35.0,charge,2.0,90,2,2,2,20.18744305241565,22.6035779689255,27.880925286563446,2.4161349165097996
LTO,lithium-ion,35.0,charge,2.0,100,2,2,1,20.4099817947256,23.33477669365775,28.8664540025068,2.92479489893205
LTO,lithium-ion,35.0,charge,3.0,0,1,1,1,24.6276204898597,30.561986872959302,37.216954888290594,5.9343663830995
LTO,lithium-ion,35.0,charge,3.0,10,2,2,2,21.681631463965996,23.822242195011654,26.7894253865614,2.14061073104555
LTO,lithium-ion,35.0,charge,3.0,20,2,2,2,21.51207813873265,23.6950772010869,26.895396214828995,2.1829990623542
LTO,lithium-ion,35.0,charge,3.0,30,2,2,2,21.3213306478489,23.58910637281925,27.276891196601,2.26777572497035
LTO,lithium-ion,35.0,charge,3.0,40,2,2,2,20.98222399738445,23.398358881933248,27.849133669256748,2.4161348845488
LTO,lithium-ion,35.0,charge,3.0,50,2,2,2,20.7490881751921,23.22880555669995,28.3365994792964,2.4797173815078
LTO,lithium-ion,35.0,charge,3.0,60,2,2,2,20.51595235299855,23.18641722539245,28.802871123682248,2.67046487239385
LTO,lithium-ion,35.0,charge,3.0,70,2,2,2,20.388787359076048,23.0804463971237,29.438696093300404,2.6916590380476
LTO,lithium-ion,35.0,charge,3.0,80,2,2,2,20.261622365151297,23.1016405627774,30.3500452164195,2.84001819762605
LTO,lithium-ion,35.0,charge,3.0,90,2,2,1,20.346399027768502,23.207611391047248,27.382862024869702,2.8612123632786997
LTO,lithium-ion,35.0,charge,3.0,100,2,1,0,20.5682387476829,24.2461255080878,,3.8149498177064998
LTO,lithium-ion,35.0,discharge,1.0,0,1,1,1,24.7971738150897,31.5369184930361,77.18915131159119,6.739744677946301
LTO,lithium-ion,35.0,discharge,1.0,10,2,2,2,21.6816314639649,23.843436360664253,27.7855511722954,2.1618048966992998
LTO,lithium-ion,35.0,discharge,1.0,20,2,2,2,21.427301476116696,23.5255238758546,27.149726202676153,2.0982223997379004
LTO,lithium-ion,35.0,discharge,1.0,30,2,2,2,21.236553985232852,23.1440288940871,27.02256120875375,1.90747490885415
LTO,lithium-ion,35.0,discharge,1.0,40,2,2,2,20.8550590034618,22.953281403200002,27.149726202676153,2.09822239973815
LTO,lithium-ion,35.0,discharge,1.0,50,2,2,2,20.664311512574848,22.76253391231295,27.213308699637402,2.098222399738
LTO,lithium-ion,35.0,discharge,1.0,60,2,2,2,20.4099815247265,22.63536891839035,27.34047369355995,2.2253873936638504
LTO,lithium-ion,35.0,discharge,1.0,70,2,2,2,20.2192340338427,22.698951415354898,27.53122118444705,2.4797173815121996
LTO,lithium-ion,35.0,discharge,1.0,80,2,2,2,20.15565153688465,22.6353689183904,27.91271616621795,2.4797173815057
LTO,lithium-ion,35.0,discharge,1.0,90,2,2,2,20.15565153688125,22.88969890623855,28.73928862672095,2.7340473693572998
LTO,lithium-ion,35.0,discharge,1.0,100,2,2,2,20.7914765065008,23.652688869784,31.21900600823345,2.8612123632830997
LTO,lithium-ion,35.0,discharge,2.0,0,1,1,1,23.9070191738823,29.5022789805371,122.1419782793355,5.5952598066547
LTO,lithium-ion,35.0,discharge,2.0,10,2,2,2,21.74521424858525,23.5891066848705,27.308682806338798,1.8438924362852
LTO,lithium-ion,35.0,discharge,2.0,20,2,2,2,21.4273017595701,23.239402946952502,26.450319085998597,1.8121011873823
LTO,lithium-ion,35.0,discharge,2.0,30,2,2,2,21.23655426616305,23.01686420464425,26.291362841491,1.7803099384811498
LTO,lithium-ion,35.0,discharge,2.0,40,2,2,2,20.9504330260507,22.7625342134331,26.482110334901403,1.81210118738235
LTO,lithium-ion,35.0,discharge,2.0,50,2,2,2,20.6643117859368,22.60357796892385,26.51390158380095,1.939266182987
LTO,lithium-ion,35.0,discharge,2.0,60,2,2,2,20.4417730436268,22.5082042222203,26.672857828308498,2.0664311785934
LTO,lithium-ion,35.0,discharge,2.0,70,2,2,2,20.314608048020396,22.4446217244163,26.768231575012102,2.1300136763957997
LTO,lithium-ion,35.0,discharge,2.0,80,2,2,2,20.15565180351455,22.47641297331905,27.11793531293015,2.3207611698044994
LTO,lithium-ion,35.0,discharge,2.0,90,2,2,2,20.18744305241565,22.571786720024253,27.84913403766225,2.3843436676086
LTO,lithium-ion,35.0,discharge,2.0,100,2,2,2,20.69610303483795,23.62089793377175,29.94735646515695,2.9247948989337
LTO,lithium-ion,35.0,discharge,3.0,0,1,1,1,24.5075718418891,29.526650208032,128.3708421755042,5.0190783661428
LTO,lithium-ion,35.0,discharge,3.0,10,2,2,2,21.84901785818725,23.92336226171915,29.2513030142253,2.0743444035319
LTO,lithium-ion,35.0,discharge,3.0,20,2,2,2,21.521660567118197,23.5884123451321,28.3806234977527,2.0667517780138
LTO,lithium-ion,35.0,discharge,3.0,30,2,2,2,21.503745802982603,23.3736653966173,28.255023814781453,1.8699195936346
LTO,lithium-ion,35.0,discharge,3.0,40,2,2,2,21.0668321204125,23.13833428243525,28.11081030524515,2.0715021620227003
LTO,lithium-ion,35.0,discharge,3.0,50,2,2,2,20.68550567823085,22.9108930718914,28.103463657103998,2.22538739366055
LTO,lithium-ion,35.0,discharge,3.0,60,2,2,2,20.4947581873448,22.84731057493125,27.976298663180348,2.35255238758645
LTO,lithium-ion,35.0,discharge,3.0,70,2,2,2,20.30401069645995,22.76253391231515,27.7643570066406,2.4585232158551498
LTO,lithium-ion,35.0,discharge,3.0,80,2,2,2,20.2404281994976,22.8261164092764,27.6583861783708,2.5856882097788003
LTO,lithium-ion,35.0,discharge,3.0,90,2,2,2,20.198039868190047,22.8896989062388,27.74316284098685,2.69165903804865
LTO,lithium-ion,35.0,discharge,3.0,100,2,2,2,20.83386483780815,24.16134884547385,29.968550234649797,3.3274840076656
LTO,lithium-ion,45.0,charge,1.0,0,1,1,1,23.652689495565397,32.0455793165706,48.3226989694329,8.3928898210052
LTO,lithium-ion,45.0,charge,1.0,10,2,2,2,20.6643120592955,22.635369517262998,26.0688244440372,1.9710574579675
LTO,lithium-ion,45.0,charge,1.0,20,2,2,2,20.28281706743125,22.3810395226825,25.62374695352625,2.09822245525115
LTO,lithium-ion,45.0,charge,1.0,30,2,2,2,20.28281706743125,22.253874525399052,25.7509119508166,1.97105745796775
LTO,lithium-ion,45.0,charge,1.0,40,2,2,2,20.028487072857253,22.1902920267554,26.13240694268065,2.16180495389805
LTO,lithium-ion,45.0,charge,1.0,50,2,2,2,19.83773957692355,22.06312702946175,26.3231544386113,2.22538745253815
LTO,lithium-ion,45.0,charge,1.0,60,2,2,2,19.6469920809898,21.9359620321715,26.323154438611148,2.28896995118165
LTO,lithium-ion,45.0,charge,1.0,70,2,2,2,19.77415707828345,21.999544530821797,26.5774844331884,2.2253874525382997
LTO,lithium-ion,45.0,charge,1.0,80,2,2,2,19.45624458505935,21.935962032174753,27.0225619236961,2.4797174471154
LTO,lithium-ion,45.0,charge,1.0,90,2,2,2,19.5198270837064,22.1267095281088,27.467639414200402,2.6068824444024
LTO,lithium-ion,45.0,charge,1.0,100,2,2,2,19.710574579633303,23.0168645091238,31.3461718314888,3.30628992949045
LTO,lithium-ion,45.0,charge,2.0,0,1,1,1,23.84343667608,30.519598945381603,41.1378760784631,6.6761622693016
LTO,lithium-ion,45.0,charge,2.0,10,2,2,2,20.568938039233203,22.3810392266156,25.14687788104005,1.8121011873823
LTO,lithium-ion,45.0,charge,2.0,20,2,2,2,20.314608048020396,22.0631267375987,24.797174143123698,1.7485186895782
LTO,lithium-ion,45.0,charge,2.0,30,2,2,2,20.2192343013152,21.9995442397965,24.9879216365309,1.7803099384812
LTO,lithium-ion,45.0,charge,2.0,40,2,2,2,19.96490431010405,21.8405879952904,25.2104603788441,1.8756836851863499
LTO,lithium-ion,45.0,charge,2.0,50,2,2,2,19.7423655677942,21.713422999684102,25.4329991211524,1.9710574318898997
LTO,lithium-ion,45.0,charge,2.0,60,2,2,2,19.6787830699918,21.6816317507812,25.62374661456115,2.0028486807893997
LTO,lithium-ion,45.0,charge,2.0,70,2,2,2,19.583409323288198,21.618049252980498,25.87807660577235,2.0346399296922
LTO,lithium-ion,45.0,charge,2.0,80,2,2,2,19.360870580978197,21.649840501881698,26.2277803436903,2.2889699209035004
LTO,lithium-ion,45.0,charge,2.0,90,2,2,2,19.488035576583002,21.808796746387603,26.609275330504502,2.32076116980455
LTO,lithium-ion,45.0,charge,2.0,100,2,2,1,19.933113061202953,22.69895171562915,28.739289006902002,2.76583865442615
LTO,lithium-ion,45.0,charge,3.0,0,1,1,1,24.1613488454751,29.8837735720347,37.6408382013702,5.7224247265596
LTO,lithium-ion,45.0,charge,3.0,10,2,2,2,20.60072901561465,22.5717864214303,24.860756312053248,1.9710574058155501
LTO,lithium-ion,45.0,charge,3.0,20,2,2,2,20.38878735907495,22.4446214275067,25.0303096372855,2.05583406843165
LTO,lithium-ion,45.0,charge,3.0,30,2,2,2,20.26162236515135,22.35984476489055,25.47538711601765,2.09822239973915
LTO,lithium-ion,45.0,charge,3.0,40,2,2,2,20.092069039920204,22.31745643358195,26.2383770795583,2.22538739366165
LTO,lithium-ion,45.0,charge,3.0,50,2,2,2,19.88012738338045,22.2326797709669,26.789425386560247,2.3525523875864
LTO,lithium-ion,45.0,charge,3.0,60,2,2,2,19.774156555111702,22.1902914396583,27.404056190524653,2.4161348845466004
LTO,lithium-ion,45.0,charge,3.0,70,2,2,2,19.6469915611881,22.147903108349702,27.9339103318718,2.50091154716155
LTO,lithium-ion,45.0,charge,3.0,80,2,2,2,19.583409064226753,22.1902914396594,28.718094461067203,2.60688237543255
LTO,lithium-ion,45.0,charge,3.0,90,2,2,2,19.6257973955343,22.35984476488945,29.6930260811476,2.73404736935515
LTO,lithium-ion,45.0,charge,3.0,100,2,1,0,20.137183492837398,23.4831355445483,,3.6030081611689
LTO,lithium-ion,45.0,discharge,1.0,0,1,1,1,23.9070188576254,29.756608578107702,83.8017309956153,5.8495897204823
LTO,lithium-ion,45.0,discharge,1.0,10,2,2,2,20.5371465186523,22.4446214275033,25.8144937664766,1.9074749088509
LTO,lithium-ion,45.0,discharge,1.0,20,2,2,2,20.409981524729602,22.25387393662285,25.30583379078985,1.8438924118931999
LTO,lithium-ion,45.0,discharge,1.0,30,2,2,2,20.219234033842703,22.0631264457324,25.369416287747747,1.8438924118896503
LTO,lithium-ion,45.0,discharge,1.0,40,2,2,2,19.96490404599775,21.93596145180985,25.68732877255735,1.9710574058120502
LTO,lithium-ion,45.0,discharge,1.0,50,2,2,2,19.7741565551105,21.93596145180985,26.06882375432485,2.1618048966993
LTO,lithium-ion,45.0,discharge,1.0,60,2,2,2,19.710574058149348,21.87237895484875,26.06882375432485,2.1618048966992998
LTO,lithium-ion,45.0,discharge,1.0,70,2,2,2,19.6469915611881,21.87237895484875,26.450318736099003,2.2253873936606
LTO,lithium-ion,45.0,discharge,1.0,80,2,2,2,19.4562440703009,21.93596145180985,26.768231220902003,2.47971738150895
LTO,lithium-ion,45.0,discharge,1.0,90,2,2,2,19.392661573343,22.0631264457358,27.34047369356325,2.6704648723927997
LTO,lithium-ion,45.0,discharge,1.0,100,2,2,2,20.473564021690898,23.08044639712245,30.4560160446882,2.6068823754315
LTO,lithium-ion,45.0,discharge,2.0,0,1,1,1,23.080446702445,27.4040565530423,137.0202827652088,4.3236098505973
LTO,lithium-ion,45.0,discharge,2.0,10,2,2,2,20.6007292881328,22.3174567288099,25.432999121152452,1.7167274406771
LTO,lithium-ion,45.0,discharge,2.0,20,2,2,2,20.3146080480203,21.99954423979795,24.6382178986161,1.6849361917776
LTO,lithium-ion,45.0,discharge,2.0,30,2,2,2,20.18744305241565,21.904170493092852,24.6700091475191,1.7167274406772
LTO,lithium-ion,45.0,discharge,2.0,40,2,2,2,19.96490431010565,21.77700549748815,25.05150413433655,1.8121011873824
LTO,lithium-ion,45.0,discharge,2.0,50,2,2,2,19.837739314499398,21.713422999684102,25.337625374448848,1.8756836851846999
LTO,lithium-ion,45.0,discharge,2.0,60,2,2,2,19.7105743188929,21.68163175078125,25.49658161895475,1.9710574318882501
LTO,lithium-ion,45.0,discharge,2.0,70,2,2,2,19.5198268254859,21.61804925298055,25.655537863464,2.09822242749465
LTO,lithium-ion,45.0,discharge,2.0,80,2,2,2,19.5198268254842,21.71342299968245,26.005241601377,2.1935961741982
LTO,lithium-ion,45.0,discharge,2.0,90,2,2,2,19.4244530787806,21.80879674638925,26.418527837097404,2.3843436676086
LTO,lithium-ion,45.0,discharge,2.0,100,2,2,2,20.31460804802035,22.985072955741398,29.1525752426208,2.670464907721
LTO,lithium-ion,45.0,discharge,3.0,0,1,1,1,22.940805151371602,27.3040563272206,138.3195604715072,4.363251175848999
LTO,lithium-ion,45.0,discharge,3.0,10,2,2,2,20.7516074103823,22.652383978996653,27.31241667129975,1.9007765686143498
LTO,lithium-ion,45.0,discharge,3.0,20,2,2,2,20.46772203999855,22.387298658967747,26.509921557780952,1.9195766189692
LTO,lithium-ion,45.0,discharge,3.0,30,2,2,2,20.309326732577052,22.246980241148755,26.44590345808055,1.9376535085716502
LTO,lithium-ion,45.0,discharge,3.0,40,2,2,2,20.04373061340565,22.112289691709446,26.55272477289055,2.0685590783037
LTO,lithium-ion,45.0,discharge,3.0,50,2,2,2,19.88012738338045,22.084320611388453,26.789425386559152,2.20419322800795
LTO,lithium-ion,45.0,discharge,3.0,60,2,2,2,19.731768223803098,21.999543948773454,26.6198720613291,2.26777572497035
LTO,lithium-ion,45.0,discharge,3.0,70,2,2,2,19.625797395533198,21.999543948773454,26.47151290175065,2.3737465532401996
LTO,lithium-ion,45.0,discharge,3.0,80,2,2,2,19.4986324016107,22.0419322800809,26.30195957652065,2.5432998784702
LTO,lithium-ion,45.0,discharge,3.0,90,2,2,2,19.4138557389957,22.1055147770444,26.280765410866852,2.69165903804865
LTO,lithium-ion,45.0,discharge,3.0,100,2,2,2,20.5795348499609,23.5679122071644,29.290336933723,2.9883773572034498
NMC,lithium-ion,5.0,charge,1.0,0,1,1,1,87.5983203681696,160.57573095065132,192.8688708251344,72.9774105824817
NMC,lithium-ion,5.0,charge,1.0,10,2,2,2,85.62767600575015,146.8447895867046,171.70033622237284,61.217113580954454
NMC,lithium-ion,5.0,charge,1.0,20,2,2,2,84.2291542001643,132.22387980101686,153.0745685388673,47.994725600852504
NMC,lithium-ion,5.0,charge,1.0,30,2,2,2,83.40275495141195,117.73010836129005,137.817967023367,34.327353409878
NMC,lithium-ion,5.0,charge,1.0,40,2,2,2,81.74995645390015,105.01627376503919,121.86210460507215,23.26631731113905
NMC,lithium-ion,5.0,charge,1.0,50,2,2,2,80.41500382129341,101.13855421317955,115.95017151781076,20.72355039188605
NMC,lithium-ion,5.0,charge,1.0,60,2,2,2,79.4614662265733,99.4221865426857,115.18734144203741,19.96072031611235
NMC,lithium-ion,5.0,charge,1.0,70,2,2,2,78.06294442098405,98.0872339100821,114.67878805818945,20.02428948909795
NMC,lithium-ion,5.0,charge,1.0,80,2,2,2,77.4272526911749,97.324403834305,112.7717128687489,19.897151143130053
NMC,lithium-ion,5.0,charge,1.0,90,2,2,2,77.17297599924615,96.4980045855492,111.3731910631629,19.32502858630305
NMC,lithium-ion,5.0,charge,1.0,100,2,1,1,77.1116265586475,97.2608346613228,112.64457452279079,20.723550391889
NMC,lithium-ion,5.0,charge,2.0,0,1,1,1,83.52989329736971,136.29230687181328,161.5292685453749,52.7624135744436
