member_path,file_name,cell_id,cell_family,chemistry_type,temperature_deg_c,voltage_v,pulse_set,pulse_block_index,nominal_soc_percent,segment_index,step_id,nominal_c_rate,pulse_direction,duration_s,complete_1s,complete_10s,n_points,current_median_a,current_mean_a,pre_voltage_v,pulse_voltage_fast_v,pulse_voltage_100ms_v,pulse_voltage_1s_v,pulse_voltage_10s_v,pulse_voltage_end_v,relax_voltage_60s_v,relax_voltage_end_v,temperature_mean_deg_c,capacity_delta_ah,r_fast_ohm,r_100ms_ohm,r_1s_ohm,r_10s_ohm,r_end_ohm,polarization_1s_minus_fast_ohm,polarization_end_minus_fast_ohm,relaxation_60s_ohm,relaxation_end_ohm
raw_CU_diffT/TC23NMC09/TC23NMC09_05deg.parquet,TC23NMC09_05deg.parquet,TC23NMC09,NMC,lithium-ion,5.0,,charge_sweep,8,80,490,70,2.0,charge,1.942271666659508,True,False,197,2.9999969438534,2.9847354666012964,4.02430596512431,4.24285655919276,4.27127195056816,4.29205904895687,,4.30159441519022,4.02716657499432,4.02716657499432,5.6558271065989825,0.001618558145701781,0.0728502722365206,0.08232207901073045,0.08925111886568764,,0.09242957751474948,0.016400846629167035,0.019579305278228876,0.09147603992002937,0.09147603992002937
raw_CU_diffT/TC23NMC09/TC23NMC09_05deg.parquet,TC23NMC09_05deg.parquet,TC23NMC09,NMC,lithium-ion,5.0,,charge_sweep,8,80,494,74,-2.0,discharge,9.99999933334766,True,True,1002,-2.99999698354747,-2.997002195516392,4.02564091639698,3.8084252736012,3.78191695547248,3.76246480835644,3.71631363578701,3.71631363578701,4.01152857437162,4.01152857437162,5.622011457085828,-0.008333330273206442,0.07240528706763033,0.08124140199511075,0.08772545755340602,0.1031091972113228,0.1031091972113228,0.015320170485775692,0.030703910143692476,0.09840507847295253,0.09840507847295253
raw_CU_diffT/TC23NMC09/TC23NMC09_05deg.parquet,TC23NMC09_05deg.parquet,TC23NMC09,NMC,lithium-ion,5.0,,charge_sweep,8,80,498,78,1.0,charge,9.999999332998414,True,True,1002,1.4999984719267,1.4985023584806967,4.02125464792964,4.13567904272988,4.15494048252125,4.16638292200127,4.19022133758465,4.19022133758465,4.02869223359165,4.02869223359165,5.622504251497005,0.004166668646015576,0.0762830075775115,0.08912398051972385,0.0967522812774718,0.11264457452278487,0.11264457452278487,0.020469273699960308,0.03636156694527337,0.10768617903024982,0.10768617903024982
raw_CU_diffT/TC23NMC09/TC23NMC09_05deg.parquet,TC23NMC09_05deg.parquet,TC23NMC09,NMC,lithium-ion,5.0,,charge_sweep,8,80,502,82,-1.0,discharge,9.999999999738066,True,True,1002,-1.4999984719267,-1.4984996147964436,4.02430596512431,3.91064439962274,3.89233649645471,3.88070334965002,3.85495786081996,3.85495786081996,4.01667767213763,4.01667767213763,5.610123912175649,-0.0041666630696216055,0.0757744541936605,0.08797973540605657,0.0957351745097695,0.11289885121471363,0.11289885121471363,0.019960720316109,0.037124397021053135,0.1078133173762142,0.1078133173762142
raw_CU_diffT/TC23NMC09/TC23NMC09_05deg.parquet,TC23NMC09_05deg.parquet,TC23NMC09,NMC,lithium-ion,5.0,,charge_sweep,9,90,508,62,3.0,charge,0.12099933327408507,False,False,16,4.50005257524146,4.2180098387315965,4.03574840460434,4.35155973425299,4.38722200396573,,,4.38951049186173,4.035939111929,4.035939111929,5.61052,0.0001512440433965599,0.07017947554350612,0.0781043317793973,,,0.07861287870362439,,0.008433403160118272,0.07857049979327357,0.07857049979327357
raw_CU_diffT/TC23NMC09/TC23NMC09_05deg.parquet,TC23NMC09_05deg.parquet,TC23NMC09,NMC,lithium-ion,5.0,,charge_sweep,9,90,512,66,-3.0,discharge,9.99999933334766,True,True,1002,-4.49999545547416,-4.49550407956975,4.03555769727967,3.72470475807236,3.69285663485296,3.66959034124358,3.60894541199945,3.60894541199945,4.01782191608563,4.01782191608563,5.638530369261477,-0.012499992437068471,0.06907850069696482,0.07615586855978287,0.0813261612499848,0.09480282580313598,0.09480282580313598,0.012247660553019984,0.02572432510617116,0.09086153711306298,0.09086153711306298
raw_CU_diffT/TC23NMC09/TC23NMC09_05deg.parquet,TC23NMC09_05deg.parquet,TC23NMC09,NMC,lithium-ion,5.0,,charge_sweep,9,90,516,70,2.0,charge,1.2512203333026264,True,False,128,2.9999969438534,2.976508427667322,4.03002718486432,4.24972202288078,4.27813741425617,4.29854309799555,,4.30235724448889,4.03193425811099,4.03193425811099,5.666660000000002,0.0010426804662016908,0.07323168727441078,0.08270349404861738,0.08950539555761344,,0.0907767790172383,0.016273708283202667,0.01754509174282752,0.09014108728742587,0.09014108728742587
raw_CU_diffT/TC23NMC09/TC23NMC09_05deg.parquet,TC23NMC09_05deg.parquet,TC23NMC09,NMC,lithium-ion,5.0,,charge_sweep,9,90,520,74,-2.0,discharge,10.000001333508408,True,True,1002,-2.99999698354747,-2.9970007037007202,4.03117142881233,3.81357437136721,3.78649393126449,3.76742319879778,3.72241627017636,3.72241627017636,4.01782191608563,4.01782191608563,5.630063053892216,-0.008333331186268673,0.0725324254119128,0.0815592478558132,0.08791616506982958,0.10291848969490296,0.10291848969490296,0.015383739657916784,0.030386064282990163,0.0984686476450905,0.0984686476450905
raw_CU_diffT/TC23NMC09/TC23NMC09_05deg.parquet,TC23NMC09_05deg.parquet,TC23NMC09,NMC,lithium-ion,5.0,,charge_sweep,9,90,524,78,1.0,charge,9.99999933334766,True,True,1002,1.4999984719267,1.4985024621527347,4.02716657499432,4.14197238444389,4.16123382423526,4.17267626371529,4.19613326464933,4.19613326464933,4.034222746007,4.034222746007,5.628613473053892,0.004166668854520611,0.07653728426943375,0.08937825721164551,0.09700655796940057,0.11264457452278429,0.11264457452278429,0.020469273699966817,0.036107290253350535,0.10794045572217208,0.10794045572217208
raw_CU_diffT/TC23NMC09/TC23NMC09_05deg.parquet,TC23NMC09_05deg.parquet,TC23NMC09,NMC,lithium-ion,5.0,,charge_sweep,9,90,528,82,-1.0,discharge,9.99999933334766,True,True,1002,-1.4999984719267,-1.498503198909542,4.03002718486432,3.91655632668742,3.89710417957138,3.88642456939003,3.86144190985864,3.86144190985864,4.02316172117631,4.02316172117631,5.632519311377244,-0.004166666886857347,0.07564731584769552,0.08861542713587195,0.09573517450976919,0.11239029783086203,0.11239029783086203,0.020087858662073674,0.036742981983166514,0.1078133173762142,0.1078133173762142
raw_CU_diffT/TC23NMC09/TC23NMC09_05deg.parquet,TC23NMC09_05deg.parquet,TC23NMC09,NMC,lithium-ion,5.0,,charge_sweep,10,100,534,62,3.0,charge,0.13234899993403815,False,False,16,4.50015784391614,4.218446863003994,4.03879972179901,4.35499246609699,4.39008261383573,,,4.39446888230308,4.03918113644834,4.03918113644834,5.58946,0.00016543625939235276,0.07026258972792421,0.07806012682680169,,,0.079034818964163,,0.008772229236238799,0.07895006312613266,0.07895006312613266
raw_CU_diffT/TC23NMC09/TC23NMC09_05deg.parquet,TC23NMC09_05deg.parquet,TC23NMC09,NMC,lithium-ion,5.0,,charge_sweep,10,100,538,66,-3.0,discharge,9.999999999738066,True,True,1002,-4.50000446602814,-4.495502933037031,4.03879972179901,3.7273746606177,3.69648007402164,3.67187882913958,3.61295026581746,3.61295026581746,4.02163606257897,4.02163606257897,5.62422736526946,-0.012499996479653183,0.06920550046835501,0.0760709573427408,0.08153789522419895,0.09463311852163989,0.09463311852163989,0.01233239475584394,0.025427618053284876,0.09081897581364637,0.09081897581364637
raw_CU_diffT/TC23NMC09/TC23NMC09_05deg.parquet,TC23NMC09_05deg.parquet,TC23NMC09,NMC,lithium-ion,5.0,,charge_sweep,10,100,542,70,2.0,charge,0.9213236669020262,False,False,95,3.00000496205561,2.968369505787623,4.033650624033,4.26383436490614,4.28157014610018,4.30273865913822,,4.30273865913822,4.03498557530567,4.03498557530567,5.661117894736841,0.0007677713559124404,0.07672778671519849,0.08263970400145777,0.0896958633431194,,0.0896958633431194,0.012968076627920905,0.012968076627920905,0.08925088032157306,0.08925088032157306
raw_CU_diffT/TC23NMC09/TC23NMC09_05deg.parquet,TC23NMC09_05deg.parquet,TC23NMC09,NMC,lithium-ion,5.0,,charge_sweep,10,100,546,74,-2.0,discharge,9.999999666761141,True,True,1002,-2.99999698354747,-2.9970063706036845,4.03460416065633,3.81605356658788,3.78992666310849,3.77085593064179,3.7268025386437,3.7268025386437,4.02182676990364,4.02182676990364,5.611386806387226,-0.008333333760899732,0.0728502712726117,0.0815592478558132,0.08791616506982616,0.1026006438342005,0.1026006438342005,0.015065893797214458,0.0297503725615888,0.09834150930081159,0.09834150930081159
raw_CU_diffT/TC23NMC09/TC23NMC09_05deg.parquet,TC23NMC09_05deg.parquet,TC23NMC09,NMC,lithium-ion,5.0,,charge_sweep,10,100,550,78,1.0,charge,9.99999933334766,True,True,1002,1.4999984719267,1.4984969302571478,4.03098072148766,4.14578653093723,4.16523867805327,4.17687182485796,4.19994741114268,4.19994741114268,4.03765547785101,4.03765547785101,5.650294011976048,0.004166663737882692,0.07653728426943375,0.08950539555760989,0.0972608346613228,0.1126445745227908,0.1126445745227908,0.020723550391889056,0.036107290253357044,0.10819473241410084,0.10819473241410084
raw_CU_diffT/TC23NMC09/TC23NMC09_05deg.parquet,TC23NMC09_05deg.parquet,TC23NMC09,NMC,lithium-ion,5.0,,charge_sweep,10,100,554,82,-1.0,discharge,9.999999666702934,True,True,1002,-1.4999984719267,-1.4985050343047273,4.03384133135767,3.9196076438821,3.90053691141539,3.88985730123403,3.86544676367665,3.86544676367665,4.02697586766965,4.02697586766965,5.618266037924152,-0.004166665788829739,0.07615586923154682,0.08886970382780102,0.09598945120170506,0.11226315948490447,0.11226315948490447,0.019833581970158234,0.03610729025335764,0.10768617903025013,0.10768617903025013
raw_CU_diffT/TC23NMC09/TC23NMC09_15deg.parquet,TC23NMC09_15deg.parquet,TC23NMC09,NMC,lithium-ion,15.0,,discharge_sweep,0,100,12,28,-3.0,discharge,9.999999333322194,True,True,1002,-4.49999545547416,-4.495386951083284,4.2287442171674,4.00390028138494,3.98292247567156,3.94192040086814,3.85572069011863,3.85572069011863,4.19975670381801,4.19975670381801,15.574580019960079,-0.012499680730520721,0.049965369522527385,0.054627108833366175,0.06373869021364109,0.08289420083635733,0.08289420083635733,0.013773320691113707,0.03292883131382995,0.07645252469774531,0.07645252469774531
raw_CU_diffT/TC23NMC09/TC23NMC09_15deg.parquet,TC23NMC09_15deg.parquet,TC23NMC09,NMC,lithium-ion,15.0,,discharge_sweep,0,100,16,32,3.0,charge,0.13640833332101465,False,False,16,4.503857013724289,4.22318358867553,4.2102456066747,4.43814085965183,4.45854654339121,,,4.46388634848189,4.2108177286487,4.2108177286487,15.64565,0.0001706971065620579,0.0506000195571664,0.05513073260538245,,,0.05631633975818682,,0.0057163202010204195,0.056189310420386704,0.056189310420386704
raw_CU_diffT/TC23NMC09/TC23NMC09_15deg.parquet,TC23NMC09_15deg.parquet,TC23NMC09,NMC,lithium-ion,15.0,,discharge_sweep,0,100,20,36,-2.0,discharge,10.000001333337423,True,True,1002,-3.00000599410144,-2.9970149373922177,4.21119914329803,4.05825186891505,4.04547447816236,4.0185847453843,3.95221859640016,3.95221859640016,4.19231911815599,4.19231911815599,15.555525728542914,-0.008333354242135323,0.05098232292992144,0.055241444670949005,0.06420467102147308,0.08632667648233802,0.08632667648233802,0.013222348091551636,0.03534435355241658,0.08003334734260917,0.08003334734260917
raw_CU_diffT/TC23NMC09/TC23NMC09_15deg.parquet,TC23NMC09_15deg.parquet,TC23NMC09,NMC,lithium-ion,15.0,,discharge_sweep,0,100,24,40,2.0,charge,0.13626666669006227,False,False,16,3.00028567852144,2.8125930158895946,4.19975670381801,4.35346680749966,4.36700702755102,,,4.37005834474569,4.19994741114268,4.19994741114268,15.6207,0.0001135671969444153,0.05123182261677145,0.055744799547032584,,,0.056761808432724256,,0.0055299858159528065,0.05669824537736753,0.05669824537736753
raw_CU_diffT/TC23NMC09/TC23NMC09_15deg.parquet,TC23NMC09_15deg.parquet,TC23NMC09,NMC,lithium-ion,15.0,,discharge_sweep,0,100,28,44,-1.0,discharge,9.999999333325832,True,True,1002,-1.4999984719267,-1.4985543121954603,4.20032882579201,4.12252023732785,4.1164176029385,4.10268667556247,4.06321025935639,4.06321025935639,4.19098416688332,4.19098416688332,15.557681676646709,-0.004166795130422806,0.05187244515270573,0.05594087222350847,0.06509483313281064,0.09141247074705013,0.09141247074705013,0.013222387980104909,0.03954002559434439,0.08518269179488432,0.08518269179488432
raw_CU_diffT/TC23NMC09/TC23NMC09_15deg.parquet,TC23NMC09_15deg.parquet,TC23NMC09,NMC,lithium-ion,15.0,,discharge_sweep,0,100,32,48,1.0,charge,1.5060016666830052,True,False,153,1.49998612707081,1.4900947536267681,4.19479831337666,4.27279760916549,4.27928165820417,4.29511036615154,,4.30273865913822,4.196323971974,4.196323971974,15.599310065359479,0.0006274676521466504,0.05200001145420454,0.056322750792695817,0.06687532035430936,,0.0719608960466502,0.01487530890010482,0.019960884592445653,0.07094378090817918,0.07094378090817918
raw_CU_diffT/TC23NMC09/TC23NMC09_15deg.parquet,TC23NMC09_15deg.parquet,TC23NMC09,NMC,lithium-ion,15.0,,discharge_sweep,1,90,38,28,-3.0,discharge,10.000008666720532,True,True,1002,-4.50000319581789,-4.495506694030394,4.07808543068042,3.85514856814463,3.84427825063861,3.82673317676924,3.77123734529112,3.77123734529112,4.06206601540839,4.06206601540839,15.612322295409182,-0.012500000243847457,0.049541489824491254,0.051957114221407745,0.05585601675678272,0.06818841499367634,0.06818841499367634,0.006314526932291467,0.018646925169185084,0.06462854746137818,0.06462854746137818
raw_CU_diffT/TC23NMC09/TC23NMC09_15deg.parquet,TC23NMC09_15deg.parquet,TC23NMC09,NMC,lithium-ion,15.0,,discharge_sweep,1,90,42,32,3.0,charge,0.16488799991930136,False,False,19,4.50051874240417,4.2635844392824405,4.07198279629108,4.29644531742421,4.30712492760556,,,4.30998553747557,4.07236421094041,4.07236421094041,15.58015,0.00020613875009097015,0.049874810878628176,0.05224778403852783,,,0.052883401849216374,,0.0030085909705881986,0.05279865280779227,0.05279865280779227
raw_CU_diffT/TC23NMC09/TC23NMC09_15deg.parquet,TC23NMC09_15deg.parquet,TC23NMC09,NMC,lithium-ion,15.0,,discharge_sweep,1,90,46,36,-2.0,discharge,9.999999666724761,True,True,1002,-2.99999698354747,-2.9970055267283473,4.07274562558975,3.92170542445343,3.91350500949275,3.90110903338939,3.86067908055997,3.86067908055997,4.06225672273306,4.06225672273306,15.559138113772457,-0.008333326799849354,0.0503467843350017,0.053080258737026965,0.05721225492613711,0.07068891941984996,0.07068891941984996,0.00686547059113541,0.020342135084848265,0.06719261495214103,0.06719261495214103
raw_CU_diffT/TC23NMC09/TC23NMC09_15deg.parquet,TC23NMC09_15deg.parquet,TC23NMC09,NMC,lithium-ion,15.0,,discharge_sweep,1,90,50,40,2.0,charge,9.999999666717486,True,True,1002,2.9999969438534,2.997003949780384,4.06931289374574,4.22149733883005,4.22969775379074,4.24094948594609,4.2762303410095,4.2762303410095,4.07961108927776,4.07961108927776,15.60084399201597,0.008333334232968788,0.05072820003904201,0.053461674477238284,0.05721225568313037,0.06897255268466414,0.06897255268466414,0.0064840556440883615,0.01824435264562213,0.06553981734367649,0.06553981734367649
raw_CU_diffT/TC23NMC09/TC23NMC09_15deg.parquet,TC23NMC09_15deg.parquet,TC23NMC09,NMC,lithium-ion,15.0,,discharge_sweep,1,90,54,44,-1.0,discharge,10.00000466677011,True,True,1002,-1.4999984719267,-1.4985030959901862,4.07388986953775,3.99760693967092,3.99322067120358,3.9867366221649,3.96518669447752,3.96518669447752,4.06855006444707,4.06855006444707,15.56733216566866,-0.004166663792639999,0.05085533838500964,0.05377952034214598,0.058102224104871265,0.07246885719863694,0.07246885719863694,0.007246885719861623,0.021613518813627296,0.0689089835116852,0.0689089835116852
raw_CU_diffT/TC23NMC09/TC23NMC09_15deg.parquet,TC23NMC09_15deg.parquet,TC23NMC09,NMC,lithium-ion,15.0,,discharge_sweep,1,90,58,48,1.0,charge,10.000003999688488,True,True,1002,1.4999984719267,1.4985017459956442,4.07160138164174,4.14864714080724,4.15341482392391,4.15932675098859,4.17820677613063,4.17820677613063,4.07713189405709,4.07713189405709,15.570846047904189,0.0041666716089482575,0.05136389176886124,0.05454235041791983,0.058483639142758184,0.07107033539304829,0.07107033539304829,0.007119747373896944,0.019706443624187046,0.06738332336013159,0.06738332336013159
raw_CU_diffT/TC23NMC09/TC23NMC09_15deg.parquet,TC23NMC09_15deg.parquet,TC23NMC09,NMC,lithium-ion,15.0,,discharge_sweep,2,80,64,28,-3.0,discharge,9.999999333362211,True,True,1002,-4.49999545547416,-4.495507523763233,4.03784618517567,3.81319295671788,3.80251334653652,3.78534968731649,3.73004456316304,3.73004456316304,4.01896616003363,4.01896616003363,15.552729620758484,-0.01249999163268857,0.049922990074246415,0.05229623917794678,0.05611038952317677,0.06840042952447772,0.06840042952447772,0.006187399448930354,0.01847743945023131,0.06420486414472305,0.06420486414472305
raw_CU_diffT/TC23NMC09/TC23NMC09_15deg.parquet,TC23NMC09_15deg.parquet,TC23NMC09,NMC,lithium-ion,15.0,,discharge_sweep,2,80,68,32,3.0,charge,3.356055999720411,True,False,338,4.49999541578009,4.486658567488268,4.03326920938366,4.2588759744648,4.26955558464615,4.28443075597018,,4.30121300054088,4.03956255109768,4.03956255109768,15.630060000000004,0.0041950530844167,0.050134887757886756,0.052508136882519076,0.05581373387754442,,0.05954312535911119,0.005678846119657667,0.009408237601224431,0.05814460355352215,0.05814460355352215
raw_CU_diffT/TC23NMC09/TC23NMC09_15deg.parquet,TC23NMC09_15deg.parquet,TC23NMC09,NMC,lithium-ion,15.0,,discharge_sweep,2,80,72,36,-2.0,discharge,10.00000333331991,True,True,1002,-2.99999698354747,-2.9970064123181115,4.03632052657834,3.88413608149402,3.87612637385801,3.86373039775465,3.8229190302759,3.8229190302759,4.02373384315031,4.02373384315031,15.595751297405188,-0.008333333192132485,0.05072819936784183,0.053398104597725864,0.05753010078683601,0.07113390362482777,0.07113390362482777,0.006801901418994179,0.020405704256985943,0.0669383382635764,0.0669383382635764
raw_CU_diffT/TC23NMC09/TC23NMC09_15deg.parquet,TC23NMC09_15deg.parquet,TC23NMC09,NMC,lithium-ion,15.0,,discharge_sweep,2,80,76,40,2.0,charge,10.000000666434062,True,True,1002,2.9999969438534,2.9969979082002567,4.033078502059,4.18640719109131,4.19441689872733,4.20509650890869,4.23503755888141,4.23503755888141,4.04375811224035,4.04375811224035,15.582102335329342,0.00833331922027198,0.051109615076928634,0.05377952034214272,0.05733939402909445,0.0673197541871491,0.0673197541871491,0.006229778952165817,0.016210139110220463,0.06375988050020062,0.06375988050020062
raw_CU_diffT/TC23NMC09/TC23NMC09_15deg.parquet,TC23NMC09_15deg.parquet,TC23NMC09,NMC,lithium-ion,15.0,,discharge_sweep,2,80,80,44,-1.0,discharge,9.999999333362211,True,True,1002,-1.4999984719267,-1.4985059429899434,4.03765547785101,3.96060971868551,3.95622345021817,3.94973940117949,3.92761735151811,3.92761735151811,4.03193425811099,4.03193425811099,15.596044860279443,-0.004166669593293118,0.05136389176886124,0.05428807372599758,0.058610777488722864,0.07335882562037546,0.07335882562037546,0.007246885719861623,0.02199493385151422,0.06954467524149438,0.06954467524149438
raw_CU_diffT/TC23NMC09/TC23NMC09_15deg.parquet,TC23NMC09_15deg.parquet,TC23NMC09,NMC,lithium-ion,15.0,,discharge_sweep,2,80,84,48,1.0,charge,10.000001999884262,True,True,1002,1.4999984719267,1.4984955144623555,4.03555769727967,4.11317557841916,4.11775255421117,4.12347377395118,4.14063743317122,4.14063743317122,4.04127891701968,4.04127891701968,15.60273611776447,0.004166655820261049,0.05174530680674076,0.054796627109841484,0.05861077748871605,0.07005322862534509,0.07005322862534509,0.006865470681975287,0.018307921818604328,0.06623907824647111,0.06623907824647111
raw_CU_diffT/TC23NMC09/TC23NMC09_15deg.parquet,TC23NMC09_15deg.parquet,TC23NMC09,NMC,lithium-ion,15.0,,discharge_sweep,3,70,90,28,-3.0,discharge,9.99999933334766,True,True,1002,-4.49999545547416,-4.495508224787454,3.97071720689287,3.7435847832144,3.73252375838371,3.71574151381301,3.65891073106222,3.65891073106222,3.94649737666015,3.94649737666015,15.591810239520957,-0.012499992863508043,0.05047392290189268,0.05293193090215281,0.05666132235082304,0.06929039793836748,0.06929039793836748,0.006187399448930354,0.0188164750364748,0.06390820800676279,0.06390820800676279
raw_CU_diffT/TC23NMC09/TC23NMC09_15deg.parquet,TC23NMC09_15deg.parquet,TC23NMC09,NMC,lithium-ion,15.0,,discharge_sweep,3,70,94,32,3.0,charge,10.00000266659481,True,True,1002,4.49999541578009,4.495506499085762,3.95832123078951,4.18717002038998,4.19842175254534,4.21463187514204,4.27108124324349,4.27108124324349,3.98139681707422,3.98139681707422,15.65001505988024,0.012500004935763401,0.05085533838500562,0.05335572585560232,0.056957978991207074,0.06950229579284183,0.06950229579284183,0.0061026406062014565,0.018646957407836208,0.06437438250568799,0.06437438250568799
raw_CU_diffT/TC23NMC09/TC23NMC09_15deg.parquet,TC23NMC09_15deg.parquet,TC23NMC09,NMC,lithium-ion,15.0,,discharge_sweep,3,70,98,36,-2.0,discharge,10.00000033343531,True,True,1002,-2.99999698354747,-2.997005776856452,3.97281498746421,3.81910488378255,3.8107137614972,3.79850849271851,3.75617146664242,3.75617146664242,3.95565132824417,3.95565132824417,15.625018403193613,-0.008333328438474162,0.05123675274496413,0.054033796319130474,0.05810222333609954,0.07221457955121374,0.07221457955121374,0.00686547059113541,0.020977826806249614,0.06649335405859874,0.06649335405859874
raw_CU_diffT/TC23NMC09/TC23NMC09_15deg.parquet,TC23NMC09_15deg.parquet,TC23NMC09,NMC,lithium-ion,15.0,,discharge_sweep,3,70,102,40,2.0,charge,10.00000266659481,True,True,1002,2.9999969438534,2.997004365379678,3.96347032855552,4.11889679815917,4.12747862776919,4.13930248189855,4.18030455670197,4.18030455670197,3.98044328045089,3.98044328045089,15.62125113772455,0.008333338199916537,0.0518088759797234,0.05466948876388081,0.05861077748871946,0.07227814967969051,0.07227814967969051,0.00680190150899606,0.020469273699967115,0.06662049328435818,0.06662049328435818
raw_CU_diffT/TC23NMC09/TC23NMC09_15deg.parquet,TC23NMC09_15deg.parquet,TC23NMC09,NMC,lithium-ion,15.0,,discharge_sweep,3,70,106,44,-1.0,discharge,10.000006333197234,True,True,1002,-1.4999984719267,-1.498502753004895,3.97395923141221,3.89576922829871,3.89100154518204,3.88413608149402,3.85972554393664,3.85972554393664,3.96480527982819,3.96480527982819,15.58436604790419,-0.004166663873480314,0.052126721844634495,0.05530518049369308,0.05988216094834772,0.07615586923154712,0.07615586923154712,0.007755439103713221,0.02402914738691262,0.07005322862534567,0.07005322862534567
raw_CU_diffT/TC23NMC09/TC23NMC09_15deg.parquet,TC23NMC09_15deg.parquet,TC23NMC09,NMC,lithium-ion,15.0,,discharge_sweep,3,70,110,48,1.0,charge,10.000004666748282,True,True,1002,1.4999984719267,1.4985022881247394,3.96900084097086,4.04814438070769,4.05291206382437,4.05939611286305,4.0828531137971,4.0828531137971,3.97796408523022,3.97796408523022,15.608219999999998,0.0041666726025630565,0.05276241357444367,0.05594087222350877,0.060263575986234344,0.07590159253962457,0.07590159253962457,0.007501162411790677,0.023139178965180904,0.069926090279381,0.069926090279381
raw_CU_diffT/TC23NMC09/TC23NMC09_15deg.parquet,TC23NMC09_15deg.parquet,TC23NMC09,NMC,lithium-ion,15.0,,discharge_sweep,4,60,116,28,-3.0,discharge,9.999999333362211,True,True,1002,-4.500003830923015,-4.495508804590262,3.8894758865847,3.65929214571156,3.64937536482887,3.63697938872551,3.58892114290941,3.58892114290941,3.87669849583201,3.87669849583201,15.617895778443113,-0.01249999642883018,0.05115189886981185,0.05335562607878536,0.05611028509000159,0.06678988617963948,0.06678988617963948,0.0049583862201897436,0.015637987309827628,0.06395046842961742,0.06395046842961742
raw_CU_diffT/TC23NMC09/TC23NMC09_15deg.parquet,TC23NMC09_15deg.parquet,TC23NMC09,NMC,lithium-ion,15.0,,discharge_sweep,4,60,120,32,3.0,charge,9.999999666717486,True,True,1002,4.49999994090412,4.4955036022901504,3.88394537416936,4.1164176029385,4.12709721311986,4.14044672584655,4.18640719109131,4.18640719109131,3.89557852097405,3.89557852097405,15.595913003992017,0.012499993743387297,0.051660495960458346,0.054033742698593755,0.05700030112126059,0.0672137379764455,0.0672137379764455,0.005339805160802243,0.015553242015987158,0.06462859420812077,0.06462859420812077
raw_CU_diffT/TC23NMC09/TC23NMC09_15deg.parquet,TC23NMC09_15deg.parquet,TC23NMC09,NMC,lithium-ion,15.0,,discharge_sweep,4,60,124,36,-2.0,discharge,9.999999333362211,True,True,1002,-2.99999698354747,-2.9970061508205483,3.8900480085587,3.73385870965638,3.72642112399436,3.71783929438435,3.68541904919095,3.68541904919095,3.88127547162402,3.88127547162402,15.625419670658683,-0.00833332933591768,0.05206315198278222,0.054542349696249666,0.05740296244255384,0.06820972170637926,0.06820972170637926,0.005339810459771624,0.016146569723597043,0.06528553978793385,0.06528553978793385
raw_CU_diffT/TC23NMC09/TC23NMC09_15deg.parquet,TC23NMC09_15deg.parquet,TC23NMC09,NMC,lithium-ion,15.0,,discharge_sweep,4,60,128,40,2.0,charge,9.999999666717486,True,True,1002,2.9999969438534,2.9970022053408734,3.88585244741603,4.04394881956502,4.0521492345257,4.06149389343439,4.09391413862779,4.09391413862779,3.89424356970138,3.89424356970138,15.576465329341321,0.00833333014392238,0.05269884440146133,0.055432318839654354,0.058547208315737266,0.06935396772255091,0.06935396772255091,0.005848363914275935,0.01665512332108958,0.06655692411137569,0.06655692411137569
raw_CU_diffT/TC23NMC09/TC23NMC09_15deg.parquet,TC23NMC09_15deg.parquet,TC23NMC09,NMC,lithium-ion,15.0,,discharge_sweep,4,60,132,44,-1.0,discharge,10.000010666524759,True,True,1002,-1.4999984719267,-1.4985042770670471,3.89023871588337,3.81090446882187,3.80632749302986,3.80175051723785,3.78477756534248,3.78477756534248,3.88547103276669,3.88547103276669,15.6207,-0.004166669559236927,0.05288955192040805,0.05594087222350877,0.05899219252660949,0.07030750531727444,0.07030750531727444,0.006102640606201443,0.017417953396866387,0.06712904666820933,0.06712904666820933
raw_CU_diffT/TC23NMC09/TC23NMC09_15deg.parquet,TC23NMC09_15deg.parquet,TC23NMC09,NMC,lithium-ion,15.0,,discharge_sweep,4,60,136,48,1.0,charge,9.99999933334766,True,True,1002,1.4999984719267,1.4984987779725483,3.8877595206627,3.9682380116722,3.97300569478887,3.97758267058088,3.99531845177492,3.99531845177492,3.89252720377937,3.89252720377937,15.539610000000001,0.004166660980478719,0.0536523819961816,0.05683084064524019,0.05988216094834091,0.07170602712285687,0.07170602712285687,0.006229778952159308,0.018053645126675268,0.06852756847379828,0.06852756847379828
raw_CU_diffT/TC23NMC09/TC23NMC09_15deg.parquet,TC23NMC09_15deg.parquet,TC23NMC09,NMC,lithium-ion,15.0,,discharge_sweep,5,50,142,28,-3.0,discharge,9.999999999708962,True,True,1002,-4.49999545547416,-4.495509642879907,3.84408754331394,3.61085248524613,3.59979146041544,3.58739548431208,3.53609521397664,3.53609521397664,3.83035661593791,3.83035661593791,15.601930499001996,-0.012499997250136253,0.05183006524686245,0.05428807324712258,0.057042737385345335,0.06844280897275869,0.06844280897275869,0.005212672138482886,0.016612743725896238,0.0653914886965734,0.0653914886965734
